3532|3247|1|[Europe]|[13]|[Europe - Champions League]|[24_22912]|[Final]|[available]|[England]|[Brazil]|[Liverpool]|[22912]|[2018/2019]|[male]|[2018/2019]|[24]|[Champions League]|[2019-06-01 00:00:00]
3659|2995|2|[International]|[1, 2]|[International - FIFA World Cup]|[779_7531, 779_7545]|[Group Stage]|[available]|[Argentina]|[Argentina]|[Argentina]|[7545, 7531]|[2018]|[male]|[2018]|[779]|[FIFA World Cup]|[2018-06-16 00:00:00, 2018-06-21 00:00:00]
3957|3498|4|[Spain]|[28, 22, 9, 18]|[Spain - La Liga]|[422_69187, 422_69277, 422_69230, 422_69257]|[Regular Season]|[available]|[Spain]|[Spain]|[Osasuna]|[69257, 69187, 69277, 69230]|[2008/2009, 2009/2010, 2007/2008]|[male]|[2008/2009, 2009/2010, 2007/2008]|[422]|[La Liga]|[2010-03-24 00:00:00, 2009-10-31 00:00:00, 2009-01-11 00:00:00, 2008-02-03 00:00:00]
4831|3176|4|[International]|[1, 5, 4, 7]|[International - FIFA World Cup]|[782_8650, 782_7536, 782_7584, 782_8657]|[Group Stage, 3rd Place Final, Round of 16, Quarter-finals]|[available]|[Belgium]|[Belgium]|[Belgium]|[8657, 8650, 7584, 7536]|[2018]|[male]|[2018]|[782]|[FIFA World Cup]|[2018-07-06 00:00:00, 2018-07-02 00:00:00, 2018-07-14 00:00:00, 2018-06-18 00:00:00]
4926|4041|1|[Spain]|[1]|[Spain - La Liga]|[223_69335]|[Regular Season]|[available]|[Spain]|[Venezuela (Bolivarian Republic)]|[Málaga]|[69335]|[2011/2012]|[male]|[2011/2012]|[223]|[La Liga]|[2012-01-22 00:00:00]
4946|4945|3|[United States of America]|[13, 3, 9]|[United States of America - NWSL]|[759_7474, 759_7520, 759_7430]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Washington Spirit]|[7430, 7520, 7474]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-07-02 00:00:00, 2018-04-15 00:00:00, 2018-06-03 00:00:00]
4981|4951|1|[International]|[4]|[International - Women's World Cup]|[1206_69163]|[Round of 16]|[available]|[Canada]|[Canada]|[Canada Women's]|[69163]|[2019]|[female]|[2019]|[1206]|[Women's World Cup]|[2019-06-24 00:00:00]
4983|4973|2|[United States of America]|[9, 6]|[United States of America - NWSL]|[767_7521, 767_7445]|[Regular Season]|[available]|[United States of America]|[Canada]|[Utah Royals]|[7445, 7521]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-05-06 00:00:00, 2018-06-03 00:00:00]
4988|4970|6|[United States of America]|[13, 15, 14, 19, 9, 6]|[United States of America - NWSL]|[763_7473, 763_7521, 763_7484, 763_7492, 763_7490, 763_7456]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Sky Blue FC]|[7473, 7521, 7456, 7490, 7492, 7484]|[2018]|[female]|[2018]|[763]|[NWSL]|[2018-07-01 00:00:00, 2018-07-22 00:00:00, 2018-08-06 00:00:00, 2018-07-15 00:00:00, 2018-05-20 00:00:00, 2018-06-03 00:00:00]
5009|4995|4|[United States of America]|[13, 20, 15, 6]|[United States of America - NWSL]|[765_7472, 765_7500, 765_7477, 765_7443]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Portland Thorns]|[7477, 7443, 7500, 7472]|[2018]|[female]|[2018]|[765]|[NWSL]|[2018-07-01 00:00:00, 2018-07-07 00:00:00, 2018-05-05 00:00:00, 2018-08-12 00:00:00]
5021|5013|6|[International]|[3, 1, 5, 4, 7, 6]|[International - Women's World Cup]|[1214_69258, 1214_69202, 1214_68345, 1214_69321, 1214_22943, 1214_69161]|[Final, Regular Season, Semi-finals, Round of 16]|[available]|[United States of America]|[United States of America]|[United States Women's]|[69161, 68345, 69321, 22943, 69202, 69258]|[2019]|[female]|[2019]|[1214]|[Women's World Cup]|[2019-06-11 00:00:00, 2019-06-24 00:00:00, 2019-06-20 00:00:00, 2019-07-07 00:00:00, 2019-06-28 00:00:00, 2019-07-02 00:00:00]
5030|4972|5|[United States of America]|[17, 13, 15, 19, 6]|[United States of America - NWSL]|[767_7473, 767_7496, 767_7494, 767_7445, 767_7477]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Utah Royals]|[7494, 7473, 7445, 7477, 7496]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-01 00:00:00, 2018-08-06 00:00:00, 2018-07-07 00:00:00, 2018-05-06 00:00:00, 2018-08-09 00:00:00]
5051|5038|5|[United States of America]|[17, 16, 14, 10]|[United States of America - NWSL]|[762_7478, 762_7494, 762_7524, 762_7522, 762_7486]|[Regular Season]|[available]|[United States of America]|[Canada]|[Houston Dash]|[7494, 7478, 7524, 7486, 7522]|[2018]|[female]|[2018]|[762]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-06-04 00:00:00, 2018-07-08 00:00:00, 2018-07-16 00:00:00]
5065|5000|4|[United States of America]|[13, 15, 16, 14]|[United States of America - NWSL]|[760_7472, 760_7485, 760_7480, 760_7478]|[Regular Season]|[available]|[United States of America]|[Australia]|[Seattle Reign]|[7478, 7485, 7472, 7480]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-07-01 00:00:00, 2018-07-12 00:00:00, 2018-07-15 00:00:00, 2018-07-08 00:00:00]
5082|5072|1|[United States of America]|[19]|[United States of America - NWSL]|[764_7492]|[Regular Season]|[available]|[Brazil]|[United States of America]|[Orlando Pride]|[7492]|[2018]|[female]|[2018]|[764]|[NWSL]|[2018-08-06 00:00:00]
5101|4973|3|[United States of America]|[17, 15, 19]|[United States of America - NWSL]|[767_7487, 767_7496, 767_7477]|[Regular Season]|[available]|[United States of America]|[Canada]|[Utah Royals]|[7487, 7477, 7496]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-07 00:00:00, 2018-08-09 00:00:00, 2018-07-21 00:00:00]
5104|5103|1|[United States of America]|[6]|[United States of America - NWSL]|[761_7444]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Chicago Red Stars]|[7444]|[2018]|[female]|[2018]|[761]|[NWSL]|[2018-05-06 00:00:00]
5179|5177|4|[International]|[1, 2, 5, 4]|[International - FIFA World Cup]|[796_7582, 796_7525, 796_8652, 796_7540]|[Group Stage, Round of 16, Quarter-finals]|[available]|[Russia]|[Russia]|[Russia]|[8652, 7582, 7525, 7540]|[2018]|[male]|[2018]|[796]|[FIFA World Cup]|[2018-06-14 00:00:00, 2018-07-01 00:00:00, 2018-07-07 00:00:00, 2018-06-19 00:00:00]
