4654|4637|14|[England]|[21, 5, 8, 11, 14, 4, 10, 7, 13, 17, 12, 19, 6, 18]|[England - FA Women's Super League]|[746_19770, 746_19786, 746_19818, 746_19739, 746_19798, 746_19764, 746_19779, 746_19735, 746_19801, 746_19778, 746_19752, 746_19747, 746_19733, 746_19807]|[Regular Season]|[available]|[England]|[England]|[Manchester City WFC]|[19747, 19786, 19801, 19798, 19739, 19764, 19752, 19778, 19807, 19818, 19735, 19779, 19770, 19733]|[2018/2019]|[female]|[2018/2019]|[746]|[FA Women's Super League]|[2018-10-14 00:00:00, 2019-03-13 00:00:00, 2018-10-21 00:00:00, 2018-11-04 00:00:00, 2018-09-30 00:00:00, 2018-12-02 00:00:00, 2019-04-28 00:00:00, 2018-11-25 00:00:00, 2018-10-26 00:00:00, 2019-01-06 00:00:00, 2018-12-09 00:00:00, 2019-03-31 00:00:00, 2019-01-13 00:00:00, 2019-02-20 00:00:00]
4711|3064|3|[Spain]|[26, 33, 7]|[Spain - La Liga]|[207_69251, 207_69224, 207_69252]|[Regular Season]|[available]|[Spain]|[Spain]|[Valencia]|[69251, 69224, 69252]|[2008/2009, 2009/2010]|[male]|[2008/2009, 2009/2010]|[207]|[La Liga]|[2009-04-25 00:00:00, 2010-03-14 00:00:00, 2009-10-17 00:00:00]
4956|4941|4|[United States of America]|[3, 15, 19, 9]|[United States of America - NWSL]|[759_7496, 759_7482, 759_7520, 759_7430]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Washington Spirit]|[7482, 7430, 7520, 7496]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-07-12 00:00:00, 2018-08-09 00:00:00, 2018-04-15 00:00:00, 2018-06-03 00:00:00]
4972|4966|7|[United States of America]|[17, 13, 15, 16, 9, 6]|[United States of America - NWSL]|[767_7487, 767_7480, 767_7473, 767_7445, 767_7477, 767_7521, 767_7483]|[Regular Season]|[available]|[United States of America]|[Canada]|[Utah Royals]|[7473, 7445, 7521, 7487, 7477, 7483, 7480]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-01 00:00:00, 2018-07-12 00:00:00, 2018-07-07 00:00:00, 2018-07-15 00:00:00, 2018-05-06 00:00:00, 2018-07-21 00:00:00, 2018-06-03 00:00:00]
4979|4976|6|[United States of America]|[17, 15, 16, 9]|[United States of America - NWSL]|[767_7487, 767_7480, 767_7494, 767_7521, 767_7477, 767_7483]|[Regular Season]|[available]|[Australia]|[United States of America]|[Utah Royals]|[7494, 7521, 7487, 7477, 7483, 7480]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-07-07 00:00:00, 2018-07-15 00:00:00, 2018-06-03 00:00:00, 2018-07-21 00:00:00]
5017|5008|3|[United States of America]|[17, 10, 6]|[United States of America - NWSL]|[760_7443, 760_7523, 760_7493]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Seattle Reign]|[7523, 7493, 7443]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-08-06 00:00:00, 2018-06-04 00:00:00, 2018-05-05 00:00:00]
5043|4966|3|[International]|[1, 2, 4]|[International - Women's World Cup]|[1206_22939, 1206_22966, 1206_69163]|[Regular Season, Round of 16]|[available]|[Canada]|[Canada]|[Canada Women's]|[22939, 69163, 22966]|[2019]|[female]|[2019]|[1206]|[Women's World Cup]|[2019-06-10 00:00:00, 2019-06-24 00:00:00, 2019-06-15 00:00:00]
5087|5048|8|[United States of America]|[17, 15, 11, 14, 9, 7, 6]|[United States of America - NWSL]|[766_7456, 766_7484, 766_7497, 766_7519, 766_7482, 766_7451, 766_7457, 766_7475]|[Regular Season]|[available]|[United States of America]|[United States of America]|[North Carolina Courage]|[7482, 7497, 7451, 7519, 7456, 7457, 7484, 7475]|[2018]|[female]|[2018]|[766]|[NWSL]|[2018-05-24 00:00:00, 2018-08-11 00:00:00, 2018-07-12 00:00:00, 2018-05-31 00:00:00, 2018-07-05 00:00:00, 2018-07-15 00:00:00, 2018-05-13 00:00:00, 2018-05-20 00:00:00]
5105|4963|1|[United States of America]|[6]|[United States of America - NWSL]|[761_7444]|[Regular Season]|[available]|[United States of America]|[Japan]|[Chicago Red Stars]|[7444]|[2018]|[female]|[2018]|[761]|[NWSL]|[2018-05-06 00:00:00]
5190|5184|3|[International]|[3, 1, 2]|[International - FIFA World Cup]|[799_7525, 799_7544, 799_7559]|[Group Stage]|[available]|[Saudi Arabia]|[Saudi Arabia]|[Saudi Arabia]|[7525, 7559, 7544]|[2018]|[male]|[2018]|[799]|[FIFA World Cup]|[2018-06-14 00:00:00, 2018-06-25 00:00:00, 2018-06-20 00:00:00]
