3603|3404|2|[International]|[1, 2]|[International - FIFA World Cup]|[787_7539, 787_7556]|[Group Stage]|[available]|[Senegal]|[Senegal]|[Senegal]|[7556, 7539]|[2018]|[male]|[2018]|[787]|[FIFA World Cup]|[2018-06-24 00:00:00, 2018-06-19 00:00:00]
5029|5022|6|[United States of America]|[17, 13, 3, 16, 7, 6]|[United States of America - NWSL]|[759_7451, 759_7474, 759_7479, 759_7493, 759_7445, 759_7430]|[Regular Season]|[available]|[United States of America]|[Nigeria]|[Washington Spirit]|[7445, 7451, 7430, 7493, 7479, 7474]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-07-02 00:00:00, 2018-08-06 00:00:00, 2018-07-08 00:00:00, 2018-05-13 00:00:00, 2018-05-06 00:00:00, 2018-04-15 00:00:00]
5045|4959|4|[United States of America]|[17, 16, 14]|[United States of America - NWSL]|[762_7478, 762_7494, 762_7524, 762_7486]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Houston Dash]|[7494, 7478, 7524, 7486]|[2018]|[female]|[2018]|[762]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-07-08 00:00:00, 2018-07-16 00:00:00]
5090|5064|4|[United States of America]|[20, 16, 14, 9]|[United States of America - NWSL]|[764_7500, 764_7457, 764_7524, 764_7479]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Orlando Pride]|[7524, 7457, 7500, 7479]|[2018]|[female]|[2018]|[764]|[NWSL]|[2018-05-24 00:00:00, 2018-07-12 00:00:00, 2018-07-08 00:00:00, 2018-08-12 00:00:00]
5213|5211|156|[International, Spain, Europe]|[29, 1, 15, 30, 5, 8, 32, 16, 11, 4, 9, 7, 17, 13, 31, 38, 19, 3, 23, 26, 21, 2, 37, 14, 24, 22, 33, 35, 28, 10, 36, 25, 20, 12, 27, 34, 6, 18]|[International - FIFA World Cup, Europe - Champions League, Spain - La Liga]|[217_266664, 772_7560, 217_267502, 217_70301, 217_9948, 217_266871, 217_266620, 217_16120, 217_267569, 217_266056, 217_16248, 217_15998, 217_266961, 217_70306, 217_70295, 217_16109, 217_70291, 217_70287, 217_265944, 217_267597, 217_9765, 217_16265, 217_266952, 217_266149, 217_16289, 217_267533, 217_9880, 217_266015, 217_70307, 217_9736, 217_267660, 217_70296, 217_70309, 217_266320, 217_16317, 217_267076, 217_70259, 217_70294, 217_9924, 217_266670, 217_9682, 217_70264, 217_267212, 217_15986, 217_266724, 217_18242, 217_9726, 217_265830, 217_265896, 217_16136, 217_16029, 217_16010, 217_70263, 217_16023, 217_9870, 217_266160, 772_7543, 217_267373, 217_267274, 217_9592, 217_9912, 217_16205, 217_266433, 217_9636, 217_266106, 217_267220, 217_9811, 217_70288, 217_16196, 217_70282, 217_16306, 217_16056, 217_266986, 217_16240, 217_267506, 772_7582, 217_16157, 772_7576, 217_15946, 217_9794, 217_266498, 217_265857, 217_16275, 217_266557, 217_267183, 217_9602, 217_15978, 217_266528, 217_16182, 217_70284, 217_266838, 217_266230, 217_16215, 217_9754, 217_16095, 217_16086, 217_266357, 217_9642, 217_266516, 217_9620, 217_9799, 217_9837, 217_9575, 217_266424, 217_16131, 217_9783, 217_266827, 217_265958, 217_9928, 217_9774, 217_266916, 217_266560, 217_265839, 217_16149, 217_267576, 217_266191, 217_266148, 217_70280, 217_70273, 217_9661, 217_70297, 217_266631, 217_9581, 217_266406, 217_70286, 217_9673, 217_266299, 217_267670, 217_70262, 217_266892, 217_16190, 217_266885, 217_9700, 217_9609, 217_70303, 217_267077, 217_266613, 217_9860, 217_16079, 217_266846, 217_265835, 217_15956, 217_70281, 217_265866, 217_9855, 217_15973, 217_266794, 217_9742, 217_9717, 217_266254, 217_70272, 217_266142, 217_70298, 217_16231, 217_16073, 217_266531]|[Group Stage, Final, Regular Season, Round of 16]|[available]|[Spain]|[Spain]|[Spain, Barcelona]|[266320, 9765, 7576, 70298, 70301, 9642, 9682, 265835, 16215, 9774, 9636, 16109, 9837, 7560, 265830, 70295, 266961, 9673, 16086, 70297, 266631, 267670, 266142, 18242, 70264, 266952, 266424, 9754, 266838, 266871, 266892, 15998, 16149, 265944, 16289, 266433, 70309, 267506, 265958, 70296, 16231, 16157, 15946, 70291, 266191, 16190, 267569, 70259, 9700, 267373, 266846, 9717, 70294, 266148, 267212, 266498, 16306, 70263, 16265, 16248, 9609, 267077, 266254, 267597, 265839, 16240, 266827, 266160, 266560, 266916, 9860, 70272, 7582, 9912, 70281, 70280, 15973, 9794, 9742, 266056, 9783, 16317, 9928, 16120, 9602, 16056, 266516, 16023, 16131, 9726, 267502, 266664, 9880, 9581, 15956, 266724, 16073, 70262, 16182, 16029, 266531, 265866, 265896, 70282, 266794, 267533, 7543, 267076, 16136, 9855, 9811, 15978, 266885, 265857, 267274, 266670, 267576, 9592, 267183, 16010, 266406, 70273, 70287, 266106, 70306, 266528, 266015, 70284, 16196, 9736, 266620, 9870, 9620, 15986, 266299, 267220, 9948, 70288, 16079, 9924, 266557, 267660, 266357, 70303, 16205, 70307, 266986, 70286, 266613, 9661, 9799, 9575, 16095, 266149, 16275, 266230]|[2015/2016, 2012/2013, 2013/2014, 2018, 2018/2019, 2017/2018, 2016/2017, 2014/2015]|[male]|[2015/2016, 2012/2013, 2013/2014, 2018, 2018/2019, 2017/2018, 2016/2017, 2014/2015]|[217, 772]|[La Liga, Champions League, FIFA World Cup]|[2016-02-14 00:00:00, 2013-05-12 00:00:00, 2017-09-23 00:00:00, 2018-11-11 00:00:00, 2016-12-10 00:00:00, 2018-02-17 00:00:00, 2017-01-29 00:00:00, 2014-03-23 00:00:00, 2018-07-01 00:00:00, 2012-11-25 00:00:00, 2019-02-23 00:00:00, 2016-05-08 00:00:00, 2018-09-23 00:00:00, 2018-02-11 00:00:00, 2018-06-15 00:00:00, 2019-04-20 00:00:00, 2015-04-11 00:00:00, 2014-01-11 00:00:00, 2018-02-24 00:00:00, 2016-04-30 00:00:00, 2018-04-07 00:00:00, 2015-01-24 00:00:00, 2018-01-28 00:00:00, 2012-08-26 00:00:00, 2017-11-18 00:00:00, 2012-12-16 00:00:00, 2016-01-02 00:00:00, 2015-02-08 00:00:00, 2016-01-17 00:00:00, 2015-05-02 00:00:00, 2015-02-21 00:00:00, 2015-01-18 00:00:00, 2018-10-07 00:00:00, 2016-01-09 00:00:00, 2012-12-09 00:00:00, 2019-01-20 00:00:00, 2017-12-10 00:00:00, 2017-03-12 00:00:00, 2016-03-20 00:00:00, 2017-04-23 00:00:00, 2017-08-26 00:00:00, 2012-11-17 00:00:00, 2016-04-09 00:00:00, 2018-09-02 00:00:00, 2017-12-23 00:00:00, 2014-08-31 00:00:00, 2013-09-14 00:00:00, 2013-03-02 00:00:00, 2019-01-13 00:00:00, 2016-12-18 00:00:00, 2014-12-13 00:00:00, 2018-01-21 00:00:00, 2017-11-04 00:00:00, 2013-04-27 00:00:00, 2016-04-02 00:00:00, 2019-05-12 00:00:00, 2013-02-16 00:00:00, 2017-10-01 00:00:00, 2019-04-02 00:00:00, 2015-11-28 00:00:00, 2015-12-12 00:00:00, 2014-11-30 00:00:00, 2016-09-21 00:00:00, 2017-12-17 00:00:00, 2016-02-07 00:00:00, 2014-02-01 00:00:00, 2017-09-16 00:00:00, 2016-08-20 00:00:00, 2018-08-18 00:00:00, 2013-01-19 00:00:00, 2016-04-17 00:00:00, 2014-12-07 00:00:00, 2018-12-16 00:00:00, 2014-11-22 00:00:00, 2018-01-07 00:00:00, 2013-02-10 00:00:00, 2018-05-09 00:00:00, 2018-08-25 00:00:00, 2016-02-28 00:00:00, 2012-08-19 00:00:00, 2016-03-12 00:00:00, 2017-03-04 00:00:00, 2016-09-17 00:00:00, 2015-06-06 00:00:00, 2012-11-11 00:00:00, 2013-02-03 00:00:00, 2012-09-02 00:00:00, 2016-04-23 00:00:00, 2014-09-24 00:00:00, 2017-04-15 00:00:00, 2012-12-22 00:00:00, 2017-05-06 00:00:00, 2019-05-19 00:00:00, 2014-09-13 00:00:00, 2013-01-06 00:00:00, 2017-10-14 00:00:00, 2019-03-30 00:00:00, 2018-03-04 00:00:00, 2016-12-03 00:00:00, 2018-05-20 00:00:00, 2018-03-31 00:00:00, 2015-04-25 00:00:00, 2017-12-02 00:00:00, 2018-09-26 00:00:00, 2016-01-30 00:00:00, 2018-02-04 00:00:00, 2018-01-14 00:00:00, 2019-02-02 00:00:00, 2018-03-18 00:00:00, 2015-02-01 00:00:00, 2016-03-06 00:00:00, 2019-01-27 00:00:00, 2015-03-08 00:00:00, 2018-10-20 00:00:00, 2017-04-29 00:00:00, 2017-09-09 00:00:00, 2017-09-19 00:00:00, 2018-12-08 00:00:00, 2019-03-02 00:00:00, 2016-11-27 00:00:00, 2018-09-15 00:00:00, 2019-03-17 00:00:00, 2013-03-17 00:00:00, 2013-01-13 00:00:00, 2017-08-20 00:00:00, 2016-08-28 00:00:00, 2019-04-23 00:00:00, 2019-03-09 00:00:00, 2014-12-20 00:00:00, 2019-01-06 00:00:00, 2019-02-16 00:00:00, 2017-10-28 00:00:00, 2018-06-20 00:00:00, 2014-01-26 00:00:00, 2015-05-17 00:00:00, 2018-12-02 00:00:00, 2015-03-22 00:00:00, 2015-01-11 00:00:00, 2019-04-06 00:00:00, 2018-09-29 00:00:00, 2018-04-14 00:00:00, 2018-05-06 00:00:00, 2013-09-01 00:00:00, 2013-05-05 00:00:00, 2012-12-01 00:00:00, 2018-11-24 00:00:00, 2019-04-27 00:00:00, 2014-03-29 00:00:00, 2014-01-19 00:00:00, 2018-12-22 00:00:00, 2018-06-25 00:00:00, 2016-05-14 00:00:00, 2014-10-18 00:00:00, 2018-04-29 00:00:00, 2015-11-21 00:00:00, 2015-12-05 00:00:00]
5238|5225|1|[International]|[1]|[International - FIFA World Cup]|[797_7577]|[Group Stage]|[available]|[Iran, Islamic Republic of]|[Iran, Islamic Republic of]|[Iran]|[7577]|[2018]|[male]|[2018]|[797]|[FIFA World Cup]|[2018-06-15 00:00:00]
5243|3302|1|[International]|[1]|[International - FIFA World Cup]|[788_7577]|[Group Stage]|[available]|[Morocco]|[Morocco]|[Morocco]|[7577]|[2018]|[male]|[2018]|[788]|[FIFA World Cup]|[2018-06-15 00:00:00]
5465|5463|6|[International]|[1, 2, 5, 4, 7, 6]|[International - FIFA World Cup]|[785_7581, 785_8652, 785_7545, 785_8658, 785_8656, 785_7529]|[Group Stage, Final, Semi-finals, Round of 16, Quarter-finals]|[available]|[Croatia]|[Croatia]|[Croatia]|[8652, 7545, 8656, 7581, 7529, 8658]|[2018]|[male]|[2018]|[785]|[FIFA World Cup]|[2018-06-16 00:00:00, 2018-06-21 00:00:00, 2018-07-01 00:00:00, 2018-07-07 00:00:00, 2018-07-15 00:00:00, 2018-07-11 00:00:00]
5467|5458|3|[International]|[3, 1, 2]|[International - FIFA World Cup]|[775_7564, 775_7529, 775_7549]|[Group Stage]|[available]|[Nigeria]|[Nigeria]|[Nigeria]|[7564, 7529, 7549]|[2018]|[male]|[2018]|[775]|[FIFA World Cup]|[2018-06-16 00:00:00, 2018-06-26 00:00:00, 2018-06-22 00:00:00]
5485|3245|1|[International]|[3]|[International - FIFA World Cup]|[771_7563]|[Group Stage]|[available]|[France]|[France]|[France]|[7563]|[2018]|[male]|[2018]|[771]|[FIFA World Cup]|[2018-06-26 00:00:00]
