3664|3471|1|[Europe]|[7]|[Europe - Champions League]|[24_18245]|[Final]|[available]|[England]|[Croatia]|[Liverpool]|[18245]|[2017/2018]|[male]|[2017/2018]|[24]|[Champions League]|[2018-05-26 00:00:00]
3956|3272|1|[Europe]|[7]|[Europe - Champions League]|[33_18237]|[Final]|[available]|[Brazil]|[Spain]|[Chelsea]|[18237]|[2011/2012]|[male]|[2011/2012]|[33]|[Champions League]|[2012-05-19 00:00:00]
4277|3962|1|[International]|[1]|[International - FIFA World Cup]|[787_7539]|[Group Stage]|[available]|[Senegal]|[Senegal]|[Senegal]|[7539]|[2018]|[male]|[2018]|[787]|[FIFA World Cup]|[2018-06-19 00:00:00]
4447|3959|4|[International]|[3, 1, 2, 4]|[International - FIFA World Cup]|[776_7532, 776_7547, 776_7581, 776_7563]|[Group Stage, Round of 16]|[available]|[Denmark]|[Denmark]|[Denmark]|[7581, 7563, 7547, 7532]|[2018]|[male]|[2018]|[776]|[FIFA World Cup]|[2018-06-16 00:00:00, 2018-06-21 00:00:00, 2018-07-01 00:00:00, 2018-06-26 00:00:00]
4909|3416|1|[Spain]|[10]|[Spain - La Liga]|[1049_267058]|[Regular Season]|[available]|[Côte d'Ivoire]|[Brazil]|[Granada]|[267058]|[2016/2017]|[male]|[2016/2017]|[1049]|[La Liga]|[2016-10-29 00:00:00]
5001|4999|6|[International]|[3, 2, 5, 4, 7, 6]|[International - Women's World Cup]|[1214_69258, 1214_69202, 1214_68345, 1214_22974, 1214_69321, 1214_69161]|[Final, Regular Season, Semi-finals, Round of 16]|[available]|[United States of America]|[United States of America]|[United States Women's]|[69161, 22974, 68345, 69321, 69202, 69258]|[2019]|[female]|[2019]|[1214]|[Women's World Cup]|[2019-06-24 00:00:00, 2019-06-20 00:00:00, 2019-07-07 00:00:00, 2019-06-16 00:00:00, 2019-06-28 00:00:00, 2019-07-02 00:00:00]
5010|5003|4|[United States of America]|[13, 15, 16, 6]|[United States of America - NWSL]|[765_7472, 765_7486, 765_7477, 765_7443]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Portland Thorns]|[7477, 7486, 7443, 7472]|[2018]|[female]|[2018]|[765]|[NWSL]|[2018-07-01 00:00:00, 2018-07-07 00:00:00, 2018-05-05 00:00:00, 2018-07-16 00:00:00]
5031|4972|5|[United States of America]|[13, 15, 16, 6]|[United States of America - NWSL]|[767_7480, 767_7473, 767_7445, 767_7477, 767_7483]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Utah Royals]|[7473, 7445, 7477, 7483, 7480]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-01 00:00:00, 2018-07-12 00:00:00, 2018-07-07 00:00:00, 2018-07-15 00:00:00, 2018-05-06 00:00:00]
5070|5063|5|[United States of America]|[16, 19, 9, 10]|[United States of America - NWSL]|[764_7492, 764_7457, 764_7483, 764_7479, 764_7523]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Orlando Pride]|[7523, 7457, 7492, 7479, 7483]|[2018]|[female]|[2018]|[764]|[NWSL]|[2018-05-24 00:00:00, 2018-08-06 00:00:00, 2018-06-04 00:00:00, 2018-07-15 00:00:00, 2018-07-08 00:00:00]
5077|5069|6|[United States of America]|[17, 13, 15, 16, 14, 10]|[United States of America - NWSL]|[760_7472, 760_7485, 760_7523, 760_7493, 760_7480, 760_7478]|[Regular Season]|[available]|[United States of America]|[Denmark]|[Seattle Reign]|[7478, 7523, 7485, 7493, 7472, 7480]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-07-01 00:00:00, 2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-07-15 00:00:00, 2018-06-04 00:00:00, 2018-07-08 00:00:00]
