3099|3082|1|[Europe]|[13]|[Europe - Champions League]|[38_22912]|[Final]|[available]|[France]|[England]|[Tottenham Hotspur]|[22912]|[2018/2019]|[male]|[2018/2019]|[38]|[Champions League]|[2019-06-01 00:00:00]
3637|3497|1|[Spain]|[31]|[Spain - La Liga]|[213_266142]|[Regular Season]|[available]|[Poland]|[Spain]|[Sevilla]|[266142]|[2014/2015]|[male]|[2014/2015]|[213]|[La Liga]|[2015-04-11 00:00:00]
4984|4969|5|[United States of America]|[17, 16, 19, 9]|[United States of America - NWSL]|[767_7487, 767_7496, 767_7494, 767_7521, 767_7483]|[Regular Season]|[available]|[Scotland]|[United States of America]|[Utah Royals]|[7494, 7521, 7487, 7483, 7496]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-08-06 00:00:00, 2018-07-15 00:00:00, 2018-08-09 00:00:00, 2018-06-03 00:00:00, 2018-07-21 00:00:00]
4990|4976|4|[United States of America]|[17, 19, 9]|[United States of America - NWSL]|[767_7487, 767_7496, 767_7494, 767_7521]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Utah Royals]|[7494, 7521, 7487, 7496]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-08-06 00:00:00, 2018-08-09 00:00:00, 2018-07-21 00:00:00, 2018-06-03 00:00:00]
5002|4642|5|[International]|[3, 1, 5, 4, 6]|[International - Women's World Cup]|[865_68362, 865_69258, 865_69199, 865_22936, 865_68337]|[Regular Season, Semi-finals]|[available]|[England]|[England]|[England Women's]|[69199, 22936, 68362, 69258, 68337]|[2019]|[female]|[2019]|[865]|[Women's World Cup]|[2019-06-23 00:00:00, 2019-06-09 00:00:00, 2019-06-27 00:00:00, 2019-07-02 00:00:00, 2019-06-19 00:00:00]
5007|4997|4|[United States of America]|[13, 17, 15, 6]|[United States of America - NWSL]|[760_7472, 760_7443, 760_7480, 760_7493]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Seattle Reign]|[7493, 7443, 7472, 7480]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-07-01 00:00:00, 2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-05-05 00:00:00]
5008|5001|5|[United States of America]|[17, 15, 16, 14, 6]|[United States of America - NWSL]|[760_7485, 760_7443, 760_7480, 760_7493, 760_7478]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Seattle Reign]|[7478, 7485, 7493, 7443, 7480]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-07-15 00:00:00, 2018-05-05 00:00:00, 2018-07-08 00:00:00]
5008|5002|6|[United States of America]|[17, 15, 16, 14, 10, 6]|[United States of America - NWSL]|[760_7485, 760_7443, 760_7523, 760_7480, 760_7493, 760_7478]|[Regular Season]|[available]|[United States of America]|[England]|[Seattle Reign]|[7478, 7523, 7485, 7493, 7443, 7480]|[2018]|[female]|[2018]|[760]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-06-04 00:00:00, 2018-07-15 00:00:00, 2018-05-05 00:00:00, 2018-07-08 00:00:00]
5025|4944|4|[United States of America]|[15, 16, 7, 6]|[United States of America - NWSL]|[759_7451, 759_7479, 759_7482, 759_7445]|[Regular Season]|[available]|[United States of America]|[Argentina]|[Washington Spirit]|[7482, 7445, 7451, 7479]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-07-12 00:00:00, 2018-07-08 00:00:00, 2018-05-13 00:00:00, 2018-05-06 00:00:00]
5028|4969|3|[United States of America]|[17, 16]|[United States of America - NWSL]|[767_7487, 767_7494, 767_7483]|[Regular Season]|[available]|[New Zealand]|[United States of America]|[Utah Royals]|[7494, 7487, 7483]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-08-06 00:00:00, 2018-07-15 00:00:00, 2018-07-21 00:00:00]
