3336|3205|5|[International]|[1, 2, 5, 4, 6]|[International - FIFA World Cup]|[768_8656, 768_7537, 768_8651, 768_7585, 768_7554]|[Group Stage, Semi-finals, Round of 16, Quarter-finals]|[available]|[England]|[England]|[England]|[7585, 7554, 8656, 8651, 7537]|[2018]|[male]|[2018]|[768]|[FIFA World Cup]|[2018-07-03 00:00:00, 2018-07-07 00:00:00, 2018-06-18 00:00:00, 2018-06-24 00:00:00, 2018-07-11 00:00:00]
3569|3094|1|[International]|[1]|[International - FIFA World Cup]|[768_7537]|[Group Stage]|[available]|[England]|[England]|[England]|[7537]|[2018]|[male]|[2018]|[768]|[FIFA World Cup]|[2018-06-18 00:00:00]
4926|4711|1|[Spain]|[26]|[Spain - La Liga]|[207_69274]|[Regular Season]|[available]|[Spain]|[Spain]|[Valencia]|[69274]|[2010/2011]|[male]|[2010/2011]|[207]|[La Liga]|[2011-03-02 00:00:00]
4963|4942|7|[United States of America]|[13, 17, 16, 14, 9, 6]|[United States of America - NWSL]|[761_7520, 761_7485, 761_7476, 761_7475, 761_7474, 761_7444, 761_7497]|[Regular Season]|[available]|[Japan]|[United States of America]|[Chicago Red Stars]|[7497, 7444, 7520, 7485, 7475, 7476, 7474]|[2018]|[female]|[2018]|[761]|[NWSL]|[2018-08-11 00:00:00, 2018-07-02 00:00:00, 2018-07-05 00:00:00, 2018-07-15 00:00:00, 2018-07-08 00:00:00, 2018-05-06 00:00:00, 2018-06-03 00:00:00]
5023|4940|5|[United States of America]|[17, 3, 19, 7, 6]|[United States of America - NWSL]|[759_7451, 759_7496, 759_7493, 759_7445, 759_7430]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Washington Spirit]|[7430, 7445, 7451, 7493, 7496]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-08-06 00:00:00, 2018-05-13 00:00:00, 2018-05-06 00:00:00, 2018-04-15 00:00:00, 2018-08-09 00:00:00]
5025|4950|7|[United States of America]|[13, 3, 15, 16, 19, 7, 6]|[United States of America - NWSL]|[759_7451, 759_7474, 759_7479, 759_7496, 759_7482, 759_7445, 759_7430]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Washington Spirit]|[7482, 7445, 7430, 7451, 7479, 7496, 7474]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-07-02 00:00:00, 2018-07-12 00:00:00, 2018-07-08 00:00:00, 2018-05-13 00:00:00, 2018-05-06 00:00:00, 2018-08-09 00:00:00, 2018-04-15 00:00:00]
5034|3921|1|[United States of America]|[10]|[United States of America - NWSL]|[766_7522]|[Regular Season]|[available]|[United States of America]|[United States of America]|[North Carolina Courage]|[7522]|[2018]|[female]|[2018]|[766]|[NWSL]|[2018-06-04 00:00:00]
5054|5053|6|[United States of America, International]|[3, 1, 2, 14, 10]|[International - Women's World Cup, United States of America - NWSL]|[1216_22984, 762_7478, 762_7524, 762_7522, 1216_22956, 1216_22930]|[Regular Season]|[available]|[South Africa]|[South Africa]|[South Africa Women's, Houston Dash]|[7478, 22956, 7524, 22984, 7522, 22930]|[2019, 2018]|[female]|[2019, 2018]|[1216, 762]|[Women's World Cup, NWSL]|[2018-07-12 00:00:00, 2018-06-04 00:00:00, 2019-06-13 00:00:00, 2018-07-08 00:00:00, 2019-06-08 00:00:00, 2019-06-17 00:00:00]
5070|5067|4|[United States of America]|[15, 16, 10]|[United States of America - NWSL]|[764_7471, 764_7483, 764_7479, 764_7523]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Orlando Pride]|[7523, 7483, 7479, 7471]|[2018]|[female]|[2018]|[764]|[NWSL]|[2018-06-30 00:00:00, 2018-07-15 00:00:00, 2018-06-04 00:00:00, 2018-07-08 00:00:00]
5089|4949|5|[International]|[3, 5, 4, 7, 6]|[International - Women's World Cup]|[1214_69258, 1214_69202, 1214_68345, 1214_69321, 1214_69161]|[Final, Regular Season, Semi-finals, Round of 16]|[available]|[United States of America]|[United States of America]|[United States Women's]|[69161, 68345, 69321, 69202, 69258]|[2019]|[female]|[2019]|[1214]|[Women's World Cup]|[2019-06-24 00:00:00, 2019-07-07 00:00:00, 2019-06-20 00:00:00, 2019-06-28 00:00:00, 2019-07-02 00:00:00]
