3404|3145|2|[International]|[3, 1]|[International - FIFA World Cup]|[787_7571, 787_7539]|[Group Stage]|[available]|[Senegal]|[Senegal]|[Senegal]|[7539, 7571]|[2018]|[male]|[2018]|[787]|[FIFA World Cup]|[2018-06-28 00:00:00, 2018-06-19 00:00:00]
3538|3058|1|[Europe]|[1]|[Europe - Champions League]|[39_18236]|[Final]|[available]|[England]|[Mexico]|[Manchester United]|[18236]|[2010/2011]|[male]|[2010/2011]|[39]|[Champions League]|[2011-05-28 00:00:00]
4590|3473|1|[Europe]|[7]|[Europe - Champions League]|[24_18245]|[Final]|[available]|[England]|[England]|[Liverpool]|[18245]|[2017/2018]|[male]|[2017/2018]|[24]|[Champions League]|[2018-05-26 00:00:00]
4659|4633|28|[England]|[3, 1, 15, 2, 5, 8, 11, 16, 14, 4, 9, 7, 10, 13, 17, 12, 19, 6, 18]|[England - FA Women's Super League]|[971_19726, 971_19751, 971_2275045, 971_19794, 971_19755, 971_19720, 971_19743, 971_2275105, 971_19799, 971_2275093, 971_19805, 971_19776, 971_19748, 971_19730, 971_2275052, 971_19736, 971_2275063, 971_2275130, 971_19772, 971_19714, 971_19789, 971_2275074, 971_19760, 971_2275057, 971_2275090, 971_2275084, 971_2275108, 971_2275154]|[Regular Season]|[available]|[Switzerland]|[Sweden]|[Chelsea FCW]|[19751, 2275130, 2275154, 19748, 2275045, 2275090, 19730, 2275084, 2275105, 19776, 19736, 19789, 19805, 19714, 2275074, 2275093, 19726, 19772, 19720, 19794, 2275052, 2275057, 2275108, 19760, 19799, 19755, 2275063, 19743]|[2019/2020, 2018/2019]|[female]|[2019/2020, 2018/2019]|[971]|[FA Women's Super League]|[2019-12-15 00:00:00, 2018-09-30 00:00:00, 2018-10-21 00:00:00, 2020-02-23 00:00:00, 2018-11-18 00:00:00, 2019-10-27 00:00:00, 2019-12-08 00:00:00, 2018-09-09 00:00:00, 2019-03-31 00:00:00, 2018-09-23 00:00:00, 2019-02-20 00:00:00, 2018-10-14 00:00:00, 2019-03-13 00:00:00, 2018-11-04 00:00:00, 2018-12-02 00:00:00, 2019-09-29 00:00:00, 2019-11-24 00:00:00, 2020-02-12 00:00:00, 2019-02-10 00:00:00, 2019-09-15 00:00:00, 2018-09-19 00:00:00, 2020-01-19 00:00:00, 2018-12-09 00:00:00, 2019-10-13 00:00:00, 2018-10-28 00:00:00, 2019-11-17 00:00:00, 2020-02-02 00:00:00, 2019-01-27 00:00:00]
4659|4642|26|[England]|[3, 1, 2, 5, 8, 16, 11, 14, 4, 9, 7, 10, 13, 17, 12, 19, 6]|[England - FA Women's Super League]|[971_2275052, 971_19736, 971_19751, 971_19726, 971_2275045, 971_2275080, 971_2275063, 971_2275130, 971_19743, 971_19720, 971_19755, 971_19772, 971_19714, 971_2275105, 971_2275074, 971_2275093, 971_19805, 971_19776, 971_2275057, 971_19760, 971_19748, 971_2275090, 971_19730, 971_2275084, 971_2275154, 971_2275108]|[Regular Season]|[available]|[Switzerland]|[England]|[Chelsea FCW]|[2275074, 19751, 2275093, 2275130, 2275154, 19748, 19772, 2275080, 19726, 2275045, 2275090, 19720, 19730, 2275084, 2275052, 2275057, 2275105, 2275108, 19760, 19776, 19736, 19755, 19743, 2275063, 19805, 19714]|[2019/2020, 2018/2019]|[female]|[2019/2020, 2018/2019]|[971]|[FA Women's Super League]|[2019-12-15 00:00:00, 2018-10-14 00:00:00, 2018-10-21 00:00:00, 2018-09-30 00:00:00, 2018-11-04 00:00:00, 2018-12-02 00:00:00, 2019-09-29 00:00:00, 2019-11-24 00:00:00, 2020-02-23 00:00:00, 2020-02-12 00:00:00, 2018-11-18 00:00:00, 2019-02-10 00:00:00, 2019-09-15 00:00:00, 2019-10-27 00:00:00, 2018-09-19 00:00:00, 2019-12-08 00:00:00, 2018-09-09 00:00:00, 2020-01-12 00:00:00, 2020-01-19 00:00:00, 2018-12-09 00:00:00, 2019-03-31 00:00:00, 2019-10-13 00:00:00, 2018-10-28 00:00:00, 2019-11-17 00:00:00, 2020-02-02 00:00:00, 2018-09-23 00:00:00]
4960|4945|1|[United States of America]|[9]|[United States of America - NWSL]|[759_7520]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Washington Spirit]|[7520]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-06-03 00:00:00]
5022|4949|2|[United States of America]|[17, 16]|[United States of America - NWSL]|[759_7479, 759_7493]|[Regular Season]|[available]|[Nigeria]|[United States of America]|[Washington Spirit]|[7493, 7479]|[2018]|[female]|[2018]|[759]|[NWSL]|[2018-08-06 00:00:00, 2018-07-08 00:00:00]
5030|4987|3|[United States of America]|[13, 15, 19]|[United States of America - NWSL]|[767_7473, 767_7496, 767_7477]|[Regular Season]|[available]|[United States of America]|[United States of America]|[Utah Royals]|[7473, 7477, 7496]|[2018]|[female]|[2018]|[767]|[NWSL]|[2018-07-01 00:00:00, 2018-07-07 00:00:00, 2018-08-09 00:00:00]
5040|5038|1|[United States of America]|[10]|[United States of America - NWSL]|[762_7522]|[Regular Season]|[available]|[United States of America]|[Canada]|[Houston Dash]|[7522]|[2018]|[female]|[2018]|[762]|[NWSL]|[2018-06-04 00:00:00]
5052|4959|3|[United States of America]|[17, 16, 14]|[United States of America - NWSL]|[762_7494, 762_7524, 762_7486]|[Regular Season]|[available]|[South Africa]|[United States of America]|[Houston Dash]|[7494, 7524, 7486]|[2018]|[female]|[2018]|[762]|[NWSL]|[2018-07-12 00:00:00, 2018-08-06 00:00:00, 2018-07-16 00:00:00]
5208|5198|2|[International]|[3, 1]|[International - FIFA World Cup]|[772_7560, 772_7576]|[Group Stage]|[available]|[Spain]|[Spain]|[Spain]|[7560, 7576]|[2018]|[male]|[2018]|[772]|[FIFA World Cup]|[2018-06-25 00:00:00, 2018-06-15 00:00:00]
5217|5201|3|[International]|[3, 1, 4]|[International - FIFA World Cup]|[772_7560, 772_7576, 772_7582]|[Group Stage, Round of 16]|[available]|[Spain]|[Spain]|[Spain]|[7582, 7560, 7576]|[2018]|[male]|[2018]|[772]|[FIFA World Cup]|[2018-07-01 00:00:00, 2018-06-25 00:00:00, 2018-06-15 00:00:00]
5249|3445|4|[Spain]|[25, 16, 35, 6]|[Spain - La Liga]|[212_69337, 212_70296, 212_69297, 212_70284]|[Regular Season]|[available]|[Uruguay]|[Colombia]|[Atlético Madrid]|[69297, 69337, 70284, 70296]|[2011/2012, 2012/2013]|[male]|[2011/2012, 2012/2013]|[212]|[La Liga]|[2012-12-16 00:00:00, 2013-05-12 00:00:00, 2011-09-24 00:00:00, 2012-02-26 00:00:00]
5534|5504|4|[Spain]|[25, 30, 11, 9]|[Spain - La Liga]|[213_16190, 213_16029, 213_9673, 213_9860]|[Regular Season]|[available]|[Denmark]|[Argentina]|[Sevilla]|[9860, 16190, 16029, 9673]|[2018/2019, 2017/2018]|[male]|[2018/2019, 2017/2018]|[213]|[La Liga]|[2019-02-23 00:00:00, 2017-11-04 00:00:00, 2018-03-31 00:00:00, 2018-10-20 00:00:00]
5558|5203|26|[Spain]|[29, 3, 23, 21, 26, 15, 30, 8, 32, 11, 24, 4, 9, 13, 20, 17, 31, 27, 6, 18]|[Spain - La Liga]|[217_69253, 217_69222, 217_69254, 217_69209, 217_69292, 217_69240, 217_69223, 217_69171, 217_69138, 217_69235, 217_69227, 217_69256, 217_69216, 217_69273, 217_69220, 217_69233, 217_69285, 217_69207, 217_69139, 217_69221, 217_69212, 217_69259, 217_69219, 217_69225, 217_69277, 217_69243]|[Regular Season]|[available]|[Mexico]|[Spain]|[Barcelona]|[69254, 69256, 69209, 69171, 69225, 69243, 69221, 69277, 69227, 69139, 69223, 69273, 69259, 69138, 69212, 69216, 69292, 69207, 69233, 69285, 69220, 69240, 69253, 69219, 69235, 69222]|[2008/2009, 2009/2010]|[male]|[2008/2009, 2009/2010]|[217]|[La Liga]|[2009-09-22 00:00:00, 2010-02-20 00:00:00, 2008-11-16 00:00:00, 2010-01-30 00:00:00, 2009-04-04 00:00:00, 2009-10-31 00:00:00, 2008-12-13 00:00:00, 2010-03-21 00:00:00, 2009-02-01 00:00:00, 2010-01-10 00:00:00, 2009-09-19 00:00:00, 2009-04-18 00:00:00, 2009-04-11 00:00:00, 2008-10-04 00:00:00, 2010-02-06 00:00:00, 2010-04-14 00:00:00, 2009-10-03 00:00:00, 2010-04-10 00:00:00, 2009-02-21 00:00:00, 2010-01-16 00:00:00, 2008-11-29 00:00:00, 2008-11-01 00:00:00, 2009-03-07 00:00:00, 2008-09-24 00:00:00, 2009-10-25 00:00:00, 2008-09-21 00:00:00]
5612|3232|2|[International]|[3, 1]|[International - FIFA World Cup]|[790_7566, 790_7538]|[Group Stage]|[available]|[Sweden]|[Sweden]|[Sweden]|[7566, 7538]|[2018]|[male]|[2018]|[790]|[FIFA World Cup]|[2018-06-18 00:00:00, 2018-06-27 00:00:00]
5624|3232|2|[International]|[3, 1]|[International - FIFA World Cup]|[790_7566, 790_7538]|[Group Stage]|[available]|[Sweden]|[Sweden]|[Sweden]|[7566, 7538]|[2018]|[male]|[2018]|[790]|[FIFA World Cup]|[2018-06-18 00:00:00, 2018-06-27 00:00:00]
5634|5631|2|[International]|[1, 2]|[International - FIFA World Cup]|[798_7554, 798_7536]|[Group Stage]|[available]|[Panama]|[Panama]|[Panama]|[7554, 7536]|[2018]|[male]|[2018]|[798]|[FIFA World Cup]|[2018-06-18 00:00:00, 2018-06-24 00:00:00]
5654|5653|1|[International]|[1]|[International - FIFA World Cup]|[777_7537]|[Group Stage]|[available]|[Tunisia]|[Tunisia]|[Tunisia]|[7537]|[2018]|[male]|[2018]|[777]|[FIFA World Cup]|[2018-06-18 00:00:00]
5671|3436|2|[International]|[1, 2]|[International - FIFA World Cup]|[787_7539, 787_7556]|[Group Stage]|[available]|[Senegal]|[Senegal]|[Senegal]|[7556, 7539]|[2018]|[male]|[2018]|[787]|[FIFA World Cup]|[2018-06-24 00:00:00, 2018-06-19 00:00:00]
