243|19877|1|[243_19877]
1205|6818|1|[1205_6818]
221|25887|1|[221_25887]
1203|15293|1|[1203_15293]
216|26144|1|[216_26144]
789|3262|1|[789_3262]
1220|25885|1|[1220_25885]
214|26088|1|[214_26088]
218|24511|1|[218_24511]
763|5096|1|[763_5096]
1036|26042|1|[1036_26042]
218|6738|1|[218_6738]
205|6666|1|[205_6666]
1215|25662|1|[1215_25662]
219|6868|1|[219_6868]
360|26438|1|[360_26438]
777|5652|1|[777_5652]
974|15720|1|[974_15720]
24|4174|1|[24_4174]
901|26186|1|[901_26186]
209|26005|1|[209_26005]
215|6789|1|[215_6789]
1211|25835|1|[1211_25835]
780|5209|1|[780_5209]
1|24840|1|[1_24840]
969|19502|1|[969_19502]
