33|41006|1|[33_41006]
24|19735|1|[24_19735]
207|10755|1|[207_10755]
217|4691|1|[217_4691]
792|9980|1|[792_9980]
373|27249|1|[373_27249]
1210|25610|1|[1210_25610]
782|4831|1|[782_4831]
762|8383|1|[762_8383]
857|24882|1|[857_24882]
763|4992|1|[763_4992]
36|40219|1|[36_40219]
781|3063|1|[781_3063]
971|19421|1|[971_19421]
219|6320|1|[219_6320]
395|26022|1|[395_26022]
243|34393|1|[243_34393]
422|23950|1|[422_23950]
105|20402|1|[105_20402]
1043|6740|1|[1043_6740]
969|15564|1|[969_15564]
75|4067|1|[75_4067]
216|4546|1|[216_4546]
218|26100|1|[218_26100]
1205|25537|1|[1205_25537]
773|5543|1|[773_5543]
789|3034|1|[789_3034]
