216|26058|1|[216_26058]
222|4629|1|[222_4629]
851|10646|1|[851_10646]
765|5095|1|[765_5095]
215|23833|1|[215_23833]
216|6780|1|[216_6780]
1049|23995|1|[1049_23995]
46|40320|1|[46_40320]
38|3337|1|[38_3337]
765|10408|1|[765_10408]
213|6334|1|[213_6334]
793|5509|1|[793_5509]
973|23520|1|[973_23520]
216|6557|1|[216_6557]
212|19731|1|[212_19731]
328|40390|1|[328_40390]
749|31552|1|[749_31552]
1213|25464|1|[1213_25464]
206|6856|1|[206_6856]
901|7669|1|[901_7669]
1218|26744|1|[1218_26744]
1207|25488|1|[1207_25488]
1215|25784|1|[1215_25784]
795|6329|1|[795_6329]
213|22102|1|[213_22102]
