24|20197|1|[24_20197]
212|11094|1|[212_11094]
422|23948|1|[422_23948]
54|40293|1|[54_40293]
772|3064|1|[772_3064]
212|24069|1|[212_24069]
1214|5087|1|[1214_5087]
797|5231|1|[797_5231]
75|40381|1|[75_40381]
33|3461|1|[33_3461]
219|26218|1|[219_26218]
969|15563|1|[969_15563]
901|6907|1|[901_6907]
765|5092|1|[765_5092]
1216|25516|1|[1216_25516]
22|40239|1|[22_40239]
969|15562|1|[969_15562]
224|5497|1|[224_5497]
207|11301|1|[207_11301]
799|5187|1|[799_5187]
1036|26045|1|[1036_26045]
205|6599|1|[205_6599]
210|5573|1|[210_5573]
797|5722|1|[797_5722]
