422|15955|1|[422_15955]
403|26647|1|[403_26647]
180|11458|1|[180_11458]
762|8382|1|[762_8382]
39|15660|1|[39_15660]
212|5487|1|[212_5487]
214|6351|1|[214_6351]
395|26716|1|[395_26716]
1042|26238|1|[1042_26238]
38|40317|1|[38_40317]
422|26169|1|[422_26169]
765|6818|1|[765_6818]
205|16212|1|[205_16212]
857|10263|1|[857_10263]
1206|5102|1|[1206_5102]
209|27056|1|[209_27056]
777|2974|1|[777_2974]
223|6735|1|[223_6735]
208|26448|1|[208_26448]
218|6647|1|[218_6647]
217|35404|1|[217_35404]
1211|4647|1|[1211_4647]
24|40256|1|[24_40256]
