212|6654|1|[212_6654]
215|6842|1|[215_6842]
759|4941|1|[759_4941]
785|5461|1|[785_5461]
866|4646|1|[866_4646]
207|6728|1|[207_6728]
974|36799|1|[974_36799]
1206|26091|1|[1206_26091]
966|15626|1|[966_15626]
788|5242|1|[788_5242]
222|25927|1|[222_25927]
973|15578|1|[973_15578]
211|6576|1|[211_6576]
1219|26720|1|[1219_26720]
36|38465|1|[36_38465]
24|3669|1|[24_3669]
216|26685|1|[216_26685]
223|25877|1|[223_25877]
210|16622|1|[210_16622]
216|27179|1|[216_27179]
207|26780|1|[207_26780]
223|20518|1|[223_20518]
1041|24162|1|[1041_24162]
