760|5007|1|[760_5007]
222|6357|1|[222_6357]
796|5170|1|[796_5170]
243|15046|1|[243_15046]
797|5228|1|[797_5228]
218|6900|1|[218_6900]
217|6374|1|[217_6374]
1036|26041|1|[1036_26041]
220|6706|1|[220_6706]
767|4969|1|[767_4969]
1475|31532|1|[1475_31532]
762|5056|1|[762_5056]
970|24931|1|[970_24931]
213|3637|1|[213_3637]
770|5569|1|[770_5569]
222|26191|1|[222_26191]
1208|26096|1|[1208_26096]
55|40409|1|[55_40409]
395|6384|1|[395_6384]
1043|26675|1|[1043_26675]
782|3101|1|[782_3101]
972|31553|1|[972_31553]
213|25952|1|[213_25952]
1217|19577|1|[1217_19577]
444|26393|1|[444_26393]
1041|18398|1|[1041_18398]
220|25199|1|[220_25199]
1218|19311|1|[1218_19311]
969|31563|1|[969_31563]
210|6633|1|[210_6633]
777|5650|1|[777_5650]
770|5572|1|[770_5572]
