761|6812|1|[761_6812]
24|20133|1|[24_20133]
781|5553|1|[781_5553]
1049|26781|1|[1049_26781]
205|19396|1|[205_19396]
858|24693|1|[858_24693]
851|10652|1|[851_10652]
422|16718|1|[422_16718]
39|19729|1|[39_19729]
799|5189|1|[799_5189]
422|23975|1|[422_23975]
207|25917|1|[207_25917]
47|40406|1|[47_40406]
205|24133|1|[205_24133]
1049|11165|1|[1049_11165]
1219|26608|1|[1219_26608]
212|3333|1|[212_3333]
210|6713|1|[210_6713]
857|10262|1|[857_10262]
210|3023|1|[210_3023]
213|5534|1|[213_5534]
215|4353|1|[215_4353]
865|10252|1|[865_10252]
395|26484|1|[395_26484]
798|6139|1|[798_6139]
