422|5238|1|[422_5238]
761|6813|1|[761_6813]
223|19729|1|[223_19729]
210|6721|1|[210_6721]
1219|8440|1|[1219_8440]
207|10802|1|[207_10802]
1043|19771|1|[1043_19771]
221|23943|1|[221_23943]
222|26697|1|[222_26697]
1042|6733|1|[1042_6733]
901|26689|1|[901_26689]
223|26460|1|[223_26460]
207|4547|1|[207_4547]
222|6762|1|[222_6762]
219|24686|1|[219_24686]
422|23947|1|[422_23947]
1205|25850|1|[1205_25850]
218|26455|1|[218_26455]
207|26646|1|[207_26646]
770|5565|1|[770_5565]
792|5493|1|[792_5493]
794|27153|1|[794_27153]
221|6809|1|[221_6809]
1107|25812|1|[1107_25812]
858|25697|1|[858_25697]
1216|25514|1|[1216_25514]
