1049|26797|1|[1049_26797]
761|4957|1|[761_4957]
210|26443|1|[210_26443]
214|26161|1|[214_26161]
1204|26052|1|[1204_26052]
782|3289|1|[782_3289]
256|20069|1|[256_20069]
768|3569|1|[768_3569]
75|20286|1|[75_20286]
969|15567|1|[969_15567]
24|3493|1|[24_3493]
218|6651|1|[218_6651]
1212|25773|1|[1212_25773]
403|24075|1|[403_24075]
217|5674|1|[217_5674]
1218|26748|1|[1218_26748]
208|6936|1|[208_6936]
222|6760|1|[222_6760]
215|11746|1|[215_11746]
966|22645|1|[966_22645]
778|5683|1|[778_5683]
221|6608|1|[221_6608]
212|26124|1|[212_26124]
901|26053|1|[901_26053]
767|4984|1|[767_4984]
