777|5647|1|[777_5647]
1204|25615|1|[1204_25615]
973|23412|1|[973_23412]
214|7909|1|[214_7909]
1219|23806|1|[1219_23806]
25|40443|1|[25_40443]
1043|24053|1|[1043_24053]
101|40368|1|[101_40368]
328|40391|1|[328_40391]
866|10182|1|[866_10182]
36|20447|1|[36_20447]
1217|26743|1|[1217_26743]
216|26026|1|[216_26026]
749|4858|1|[749_4858]
1220|26189|1|[1220_26189]
1210|25635|1|[1210_25635]
207|20124|1|[207_20124]
221|25893|1|[221_25893]
1203|25743|1|[1203_25743]
223|26680|1|[223_26680]
799|5714|1|[799_5714]
967|18253|1|[967_18253]
219|19758|1|[219_19758]
