208|8440|1|[208_8440]
775|27558|1|[775_27558]
360|23811|1|[360_23811]
782|20005|1|[782_20005]
207|6625|1|[207_6625]
223|27181|1|[223_27181]
1049|3742|1|[1049_3742]
780|20016|1|[780_20016]
215|6397|1|[215_6397]
1211|25836|1|[1211_25836]
328|40383|1|[328_40383]
792|5482|1|[792_5482]
1217|25430|1|[1217_25430]
793|5508|1|[793_5508]
1049|23799|1|[1049_23799]
786|3831|1|[786_3831]
243|34385|1|[243_34385]
422|26191|1|[422_26191]
778|6338|1|[778_6338]
785|3444|1|[785_3444]
220|3181|1|[220_3181]
783|6297|1|[783_6297]
206|25883|1|[206_25883]
790|6358|1|[790_6358]
