772|5199|1|[772_5199]
222|26416|1|[222_26416]
209|26003|1|[209_26003]
780|5218|1|[780_5218]
786|3381|1|[786_3381]
98|24766|1|[98_24766]
855|10203|1|[855_10203]
968|18999|1|[968_18999]
221|26426|1|[221_26426]
760|5014|1|[760_5014]
218|6831|1|[218_6831]
1206|5043|1|[1206_5043]
746|25453|1|[746_25453]
787|2994|1|[787_2994]
769|3494|1|[769_3494]
24|3502|1|[24_3502]
220|5497|1|[220_5497]
221|20494|1|[221_20494]
54|40295|1|[54_40295]
395|26043|1|[395_26043]
773|5554|1|[773_5554]
24|40254|1|[24_40254]
422|25864|1|[422_25864]
1204|26051|1|[1204_26051]
1|26014|1|[1_26014]
