1043|24191|1|[1043_24191]
360|11672|1|[360_11672]
790|5612|1|[790_5612]
608|6934|1|[608_6934]
422|3150|1|[422_3150]
223|26221|1|[223_26221]
969|19592|1|[969_19592]
213|6825|1|[213_6825]
395|25921|1|[395_25921]
217|25896|1|[217_25896]
777|6345|1|[777_6345]
764|5078|1|[764_5078]
967|15571|1|[967_15571]
769|3279|1|[769_3279]
762|5043|1|[762_5043]
1215|21062|1|[1215_21062]
1475|4648|1|[1475_4648]
775|5830|1|[775_5830]
215|6396|1|[215_6396]
216|26658|1|[216_26658]
776|3322|1|[776_3322]
211|6897|1|[211_6897]
22|24798|1|[22_24798]
213|25962|1|[213_25962]
749|18998|1|[749_18998]
207|6846|1|[207_6846]
207|10037|1|[207_10037]
