360|26646|1|[360_26646]
768|3594|1|[768_3594]
766|5084|1|[766_5084]
222|23930|1|[222_23930]
861|10271|1|[861_10271]
767|6817|1|[767_6817]
1230|26514|1|[1230_26514]
795|5592|1|[795_5592]
1217|26391|1|[1217_26391]
1041|26228|1|[1041_26228]
216|26059|1|[216_26059]
213|20253|1|[213_20253]
1219|26614|1|[1219_26614]
766|5080|1|[766_5080]
967|19687|1|[967_19687]
966|22305|1|[966_22305]
768|3645|1|[768_3645]
238|17729|1|[238_17729]
771|5485|1|[771_5485]
971|15560|1|[971_15560]
784|5738|1|[784_5738]
403|25978|1|[403_25978]
218|23522|1|[218_23522]
966|15613|1|[966_15613]
774|3568|1|[774_3568]
1210|25624|1|[1210_25624]
