221|6784|1|[221_6784]
207|26009|1|[207_26009]
360|11538|1|[360_11538]
212|6382|1|[212_6382]
1205|5000|1|[1205_5000]
322|11294|1|[322_11294]
776|6356|1|[776_6356]
395|15603|1|[395_15603]
207|3294|1|[207_3294]
218|6646|1|[218_6646]
224|3486|1|[224_3486]
1210|25608|1|[1210_25608]
221|23843|1|[221_23843]
763|4985|1|[763_4985]
772|3333|1|[772_3333]
855|10213|1|[855_10213]
33|18105|1|[33_18105]
1049|26070|1|[1049_26070]
902|12554|1|[902_12554]
216|26060|1|[216_26060]
901|22020|1|[901_22020]
209|25986|1|[209_25986]
965|16374|1|[965_16374]
1217|26068|1|[1217_26068]
220|15607|1|[220_15607]
