901|26188|1|[901_26188]
627|26625|1|[627_26625]
213|21210|1|[213_21210]
799|5197|1|[799_5197]
216|24614|1|[216_24614]
967|15559|1|[967_15559]
222|26418|1|[222_26418]
205|24704|1|[205_24704]
215|6393|1|[215_6393]
214|3052|1|[214_3052]
212|26677|1|[212_26677]
901|26602|1|[901_26602]
219|18243|1|[219_18243]
1042|5685|1|[1042_5685]
223|27184|1|[223_27184]
422|26516|1|[422_26516]
791|5610|1|[791_5610]
210|6330|1|[210_6330]
220|15601|1|[220_15601]
1215|26098|1|[1215_26098]
1041|16332|1|[1041_16332]
760|5000|1|[760_5000]
209|26573|1|[209_26573]
213|7456|1|[213_7456]
