1218|26409|1|[1218_26409]
221|26213|1|[221_26213]
857|10376|1|[857_10376]
1217|26787|1|[1217_26787]
214|25864|1|[214_25864]
1218|26751|1|[1218_26751]
1049|7105|1|[1049_7105]
218|6865|1|[218_6865]
209|20088|1|[209_20088]
360|26070|1|[360_26070]
222|6751|1|[222_6751]
215|26033|1|[215_26033]
218|5687|1|[218_5687]
219|26107|1|[219_26107]
216|6758|1|[216_6758]
770|5559|1|[770_5559]
967|31564|1|[967_31564]
216|6863|1|[216_6863]
205|3246|1|[205_3246]
764|5061|1|[764_5061]
855|10228|1|[855_10228]
212|19669|1|[212_19669]
38|40275|1|[38_40275]
759|5023|1|[759_5023]
791|6325|1|[791_6325]
444|26231|1|[444_26231]
766|5044|1|[766_5044]
