772|5721|1|[772_5721]
223|19288|1|[223_19288]
47|40327|1|[47_40327]
761|4947|1|[761_4947]
1217|20073|1|[1217_20073]
223|4788|1|[223_4788]
787|5671|1|[787_5671]
1213|25463|1|[1213_25463]
901|26691|1|[901_26691]
211|6564|1|[211_6564]
213|6841|1|[213_6841]
46|24765|1|[46_24765]
221|11301|1|[221_11301]
209|6795|1|[209_6795]
212|6744|1|[212_6744]
22|40238|1|[22_40238]
207|6584|1|[207_6584]
973|16390|1|[973_16390]
1049|6656|1|[1049_6656]
967|13857|1|[967_13857]
971|21854|1|[971_21854]
789|5668|1|[789_5668]
901|25980|1|[901_25980]
