901|6710|1|[901_6710]
792|9002|1|[792_9002]
861|15470|1|[861_15470]
214|26163|1|[214_26163]
798|5637|1|[798_5637]
766|5091|1|[766_5091]
1212|25551|1|[1212_25551]
1206|15180|1|[1206_15180]
38|3745|1|[38_3745]
776|5524|1|[776_5524]
1212|25536|1|[1212_25536]
322|6712|1|[322_6712]
29|40284|1|[29_40284]
217|19757|1|[217_19757]
217|20125|1|[217_20125]
1203|24368|1|[1203_24368]
763|4970|1|[763_4970]
216|26040|1|[216_26040]
215|6576|1|[215_6576]
1203|5044|1|[1203_5044]
778|5697|1|[778_5697]
211|6570|1|[211_6570]
207|11634|1|[207_11634]
217|6658|1|[217_6658]
403|24127|1|[403_24127]
24|34387|1|[24_34387]
222|6764|1|[222_6764]
220|6768|1|[220_6768]
444|26247|1|[444_26247]
974|26570|1|[974_26570]
212|6381|1|[212_6381]
213|13360|1|[213_13360]
