971|20061|1|[971_20061]
98|40395|1|[98_40395]
212|26120|1|[212_26120]
220|5200|1|[220_5200]
221|25888|1|[221_25888]
858|10215|1|[858_10215]
763|10714|1|[763_10714]
901|26190|1|[901_26190]
214|25764|1|[214_25764]
765|8565|1|[765_8565]
858|4633|1|[858_4633]
973|24925|1|[973_24925]
218|26069|1|[218_26069]
360|23488|1|[360_23488]
1043|26673|1|[1043_26673]
169|11132|1|[169_11132]
210|6705|1|[210_6705]
764|5063|1|[764_5063]
769|5678|1|[769_5678]
1207|25482|1|[1207_25482]
1041|25805|1|[1041_25805]
216|6621|1|[216_6621]
773|5545|1|[773_5545]
213|6401|1|[213_6401]
217|10802|1|[217_10802]
