221|6684|1|[221_6684]
790|3232|1|[790_3232]
865|31538|1|[865_31538]
1208|26095|1|[1208_26095]
762|5040|1|[762_5040]
759|5025|1|[759_5025]
770|5557|1|[770_5557]
322|6778|1|[322_6778]
1220|26501|1|[1220_26501]
788|5237|1|[788_5237]
220|5202|1|[220_5202]
857|15443|1|[857_15443]
767|4975|1|[767_4975]
217|26506|1|[217_26506]
222|6768|1|[222_6768]
759|4943|1|[759_4943]
224|6943|1|[224_6943]
1217|26074|1|[1217_26074]
782|3509|1|[782_3509]
223|10798|1|[223_10798]
1049|8817|1|[1049_8817]
98|40397|1|[98_40397]
213|25948|1|[213_25948]
169|8941|1|[169_8941]
360|24040|1|[360_24040]
