209|25976|1|[209_25976]
759|5032|1|[759_5032]
787|5664|1|[787_5664]
787|5659|1|[787_5659]
216|20001|1|[216_20001]
207|26026|1|[207_26026]
768|4597|1|[768_4597]
772|5719|1|[772_5719]
360|7468|1|[360_7468]
213|6718|1|[213_6718]
322|6709|1|[322_6709]
901|27311|1|[901_27311]
1049|26522|1|[1049_26522]
222|26199|1|[222_26199]
223|25866|1|[223_25866]
1036|26043|1|[1036_26043]
214|7781|1|[214_7781]
422|8697|1|[422_8697]
218|7161|1|[218_7161]
205|23561|1|[205_23561]
98|40353|1|[98_40353]
965|20035|1|[965_20035]
213|6672|1|[213_6672]
1042|8584|1|[1042_8584]
214|6777|1|[214_6777]
55|38466|1|[55_38466]
973|16386|1|[973_16386]
322|23988|1|[322_23988]
