220|2995|1|[220_2995]
1475|36800|1|[1475_36800]
38|38402|1|[38_38402]
220|6878|1|[220_6878]
218|25896|1|[218_25896]
444|26236|1|[444_26236]
214|26170|1|[214_26170]
360|5198|1|[360_5198]
212|26121|1|[212_26121]
209|3625|1|[209_3625]
901|26695|1|[901_26695]
770|5570|1|[770_5570]
223|26234|1|[223_26234]
24|38454|1|[24_38454]
775|5454|1|[775_5454]
219|26212|1|[219_26212]
1209|25817|1|[1209_25817]
422|24106|1|[422_24106]
206|6604|1|[206_6604]
223|25884|1|[223_25884]
1211|25450|1|[1211_25450]
863|10165|1|[863_10165]
