763|5098|1|[763_5098]
780|5204|1|[780_5204]
1049|19454|1|[1049_19454]
971|10514|1|[971_10514]
373|27239|1|[373_27239]
208|15602|1|[208_15602]
39|20171|1|[39_20171]
360|11539|1|[360_11539]
1213|25471|1|[1213_25471]
1220|7055|1|[1220_7055]
208|27565|1|[208_27565]
965|16397|1|[965_16397]
213|20368|1|[213_20368]
863|10163|1|[863_10163]
360|21397|1|[360_21397]
770|5578|1|[770_5578]
764|5089|1|[764_5089]
221|27143|1|[221_27143]
1213|25718|1|[1213_25718]
965|19419|1|[965_19419]
212|23991|1|[212_23991]
972|18159|1|[972_18159]
1|12529|1|[1_12529]
213|26611|1|[213_26611]
212|20005|1|[212_20005]
783|5249|1|[783_5249]
223|3236|1|[223_3236]
129|26140|1|[129_26140]
