220|15661|1|[220_15661]
781|5838|1|[781_5838]
974|15725|1|[974_15725]
207|3457|1|[207_3457]
219|27305|1|[219_27305]
1049|5458|1|[1049_5458]
24|3515|1|[24_3515]
779|3237|1|[779_3237]
220|6697|1|[220_6697]
205|6606|1|[205_6606]
1049|6702|1|[1049_6702]
238|38392|1|[238_38392]
217|3508|1|[217_3508]
1049|25978|1|[1049_25978]
1107|25668|1|[1107_25668]
1041|26255|1|[1041_26255]
973|16376|1|[973_16376]
222|6735|1|[222_6735]
224|6949|1|[224_6949]
360|27120|1|[360_27120]
1212|25771|1|[1212_25771]
33|20281|1|[33_20281]
