33|40271|1|[33_40271]
422|27564|1|[422_27564]
215|6699|1|[215_6699]
219|25947|1|[219_25947]
217|5208|1|[217_5208]
180|38520|1|[180_38520]
222|26808|1|[222_26808]
793|5514|1|[793_5514]
206|6838|1|[206_6838]
973|16381|1|[973_16381]
223|24162|1|[223_24162]
866|32175|1|[866_32175]
902|6857|1|[902_6857]
771|3261|1|[771_3261]
39|5207|1|[39_5207]
216|27054|1|[216_27054]
792|5478|1|[792_5478]
206|6622|1|[206_6622]
1220|26174|1|[1220_26174]
1475|25568|1|[1475_25568]
213|24191|1|[213_24191]
220|5201|1|[220_5201]
1220|26080|1|[1220_26080]
901|6607|1|[901_6607]
216|16426|1|[216_16426]
217|25962|1|[217_25962]
764|5085|1|[764_5085]
33|5475|1|[33_5475]
422|25876|1|[422_25876]
206|9748|1|[206_9748]
794|5556|1|[794_5556]
322|6698|1|[322_6698]
210|6740|1|[210_6740]
