210|7321|1|[210_7321]
1|24972|1|[1_24972]
1219|26397|1|[1219_26397]
217|26005|1|[217_26005]
211|6351|1|[211_6351]
220|5574|1|[220_5574]
902|22332|1|[902_22332]
1049|6580|1|[1049_6580]
795|5586|1|[795_5586]
207|24144|1|[207_24144]
851|10649|1|[851_10649]
763|4980|1|[763_4980]
793|5500|1|[793_5500]
213|26018|1|[213_26018]
209|26788|1|[209_26788]
209|6805|1|[209_6805]
373|24617|1|[373_24617]
39|16890|1|[39_16890]
858|10220|1|[858_10220]
1049|25707|1|[1049_25707]
360|26409|1|[360_26409]
213|6609|1|[213_6609]
221|23344|1|[221_23344]
180|9475|1|[180_9475]
221|25890|1|[221_25890]
206|6636|1|[206_6636]
