238|19292|1|[238_19292]
216|26056|1|[216_26056]
1043|26012|1|[1043_26012]
1210|26520|1|[1210_26520]
1208|25628|1|[1208_25628]
796|5186|1|[796_5186]
901|25848|1|[901_25848]
403|26435|1|[403_26435]
322|5687|1|[322_5687]
1220|26083|1|[1220_26083]
223|25892|1|[223_25892]
218|26454|1|[218_26454]
863|25840|1|[863_25840]
1215|25658|1|[1215_25658]
774|5265|1|[774_5265]
207|15584|1|[207_15584]
797|5222|1|[797_5222]
1043|25996|1|[1043_25996]
785|5470|1|[785_5470]
169|23567|1|[169_23567]
213|6826|1|[213_6826]
1208|25631|1|[1208_25631]
219|26493|1|[219_26493]
1107|25671|1|[1107_25671]
206|6840|1|[206_6840]
968|10405|1|[968_10405]
218|16558|1|[218_16558]
1049|26573|1|[1049_26573]
222|26196|1|[222_26196]
