36|40217|1|[36_40217]
210|6670|1|[210_6670]
1049|6585|1|[1049_6585]
852|10382|1|[852_10382]
866|17524|1|[866_17524]
223|6727|1|[223_6727]
778|5681|1|[778_5681]
59|4394|1|[59_4394]
1230|26515|1|[1230_26515]
968|21859|1|[968_21859]
322|26684|1|[322_26684]
403|26431|1|[403_26431]
224|20666|1|[224_20666]
901|10612|1|[901_10612]
209|26511|1|[209_26511]
971|4659|1|[971_4659]
205|6662|1|[205_6662]
851|10666|1|[851_10666]
787|3555|1|[787_3555]
360|8512|1|[360_8512]
973|33177|1|[973_33177]
212|26029|1|[212_26029]
209|6884|1|[209_6884]
901|5198|1|[901_5198]
129|40848|1|[129_40848]
218|6663|1|[218_6663]
220|3496|1|[220_3496]
207|6594|1|[207_6594]
1049|9542|1|[1049_9542]
220|19677|1|[220_19677]
