212|6571|1|[212_6571]
902|11669|1|[902_11669]
1216|25748|1|[1216_25748]
422|27244|1|[422_27244]
216|6865|1|[216_6865]
403|25883|1|[403_25883]
214|4741|1|[214_4741]
788|5223|1|[788_5223]
209|6724|1|[209_6724]
39|10958|1|[39_10958]
39|20505|1|[39_20505]
216|4711|1|[216_4711]
1049|6592|1|[1049_6592]
784|33176|1|[784_33176]
969|15557|1|[969_15557]
1041|23991|1|[1041_23991]
221|21147|1|[221_21147]
759|4940|1|[759_4940]
395|25919|1|[395_25919]
1217|26553|1|[1217_26553]
47|40252|1|[47_40252]
771|2999|1|[771_2999]
207|20128|1|[207_20128]
322|6566|1|[322_6566]
322|12072|1|[322_12072]
403|18948|1|[403_18948]
1212|25769|1|[1212_25769]
217|5987|1|[217_5987]
