403|24145|1|[403_24145]
219|6779|1|[219_6779]
1210|4998|1|[1210_4998]
220|25928|1|[220_25928]
218|25090|1|[218_25090]
221|26444|1|[221_26444]
47|40331|1|[47_40331]
216|25994|1|[216_25994]
403|26495|1|[403_26495]
967|15556|1|[967_15556]
973|16383|1|[973_16383]
791|5619|1|[791_5619]
216|7069|1|[216_7069]
965|31529|1|[965_31529]
223|25875|1|[223_25875]
795|5585|1|[795_5585]
206|25977|1|[206_25977]
866|25568|1|[866_25568]
759|4949|1|[759_4949]
1205|4979|1|[1205_4979]
29|15513|1|[29_15513]
764|8199|1|[764_8199]
902|11676|1|[902_11676]
206|6612|1|[206_6612]
766|5083|1|[766_5083]
219|6725|1|[219_6725]
