223|26809|1|[223_26809]
799|5176|1|[799_5176]
207|18724|1|[207_18724]
798|5631|1|[798_5631]
238|19287|1|[238_19287]
238|19298|1|[238_19298]
1213|26155|1|[1213_26155]
395|26654|1|[395_26654]
207|6725|1|[207_6725]
217|3672|1|[217_3672]
217|3087|1|[217_3087]
1049|26182|1|[1049_26182]
422|26711|1|[422_26711]
205|3302|1|[205_3302]
1049|5725|1|[1049_5725]
796|6298|1|[796_6298]
780|5215|1|[780_5215]
360|26801|1|[360_26801]
322|24507|1|[322_24507]
213|25956|1|[213_25956]
213|27483|1|[213_27483]
395|23651|1|[395_23651]
968|10235|1|[968_10235]
1041|6667|1|[1041_6667]
