212|26780|1|[212_26780]
775|5466|1|[775_5466]
775|5471|1|[775_5471]
221|6672|1|[221_6672]
256|10805|1|[256_10805]
1107|25676|1|[1107_25676]
968|15621|1|[968_15621]
1043|26121|1|[1043_26121]
59|40363|1|[59_40363]
215|6606|1|[215_6606]
215|26736|1|[215_26736]
207|3437|1|[207_3437]
1213|25472|1|[1213_25472]
395|23930|1|[395_23930]
217|3109|1|[217_3109]
38|15411|1|[38_15411]
972|33004|1|[972_33004]
1217|6745|1|[1217_6745]
1041|26633|1|[1041_26633]
212|26116|1|[212_26116]
220|8218|1|[220_8218]
608|26413|1|[608_26413]
