746|4654|1|[746_4654]
220|20014|1|[220_20014]
967|15575|1|[967_15575]
765|5010|1|[765_5010]
852|25466|1|[852_25466]
1475|34882|1|[1475_34882]
209|6876|1|[209_6876]
215|26045|1|[215_26045]
1211|25451|1|[1211_25451]
766|5038|1|[766_5038]
965|16379|1|[965_16379]
36|40218|1|[36_40218]
217|22197|1|[217_22197]
223|6581|1|[223_6581]
1204|25611|1|[1204_25611]
214|26463|1|[214_26463]
215|25950|1|[215_25950]
866|10176|1|[866_10176]
209|6038|1|[209_6038]
779|2995|1|[779_2995]
1217|26070|1|[1217_26070]
403|25430|1|[403_25430]
214|6624|1|[214_6624]
221|6678|1|[221_6678]
