851|15579|1|[851_15579]
24|7028|1|[24_7028]
206|25975|1|[206_25975]
214|24147|1|[214_24147]
220|20215|1|[220_20215]
865|15553|1|[865_15553]
969|15565|1|[969_15565]
217|5213|1|[217_5213]
608|25898|1|[608_25898]
37|24799|1|[37_24799]
217|25831|1|[217_25831]
970|15711|1|[970_15711]
216|20321|1|[216_20321]
216|26652|1|[216_26652]
785|5468|1|[785_5468]
212|26197|1|[212_26197]
395|26083|1|[395_26083]
1212|25553|1|[1212_25553]
769|6192|1|[769_6192]
207|26016|1|[207_26016]
552|25967|1|[552_25967]
219|16083|1|[219_16083]
1043|26671|1|[1043_26671]
243|17961|1|[243_17961]
1207|25477|1|[1207_25477]
218|20023|1|[218_20023]
212|6384|1|[212_6384]
218|6880|1|[218_6880]
215|10753|1|[215_10753]
