966|15628|1|[966_15628]
322|24641|1|[322_24641]
403|6383|1|[403_6383]
220|7029|1|[220_7029]
222|6765|1|[222_6765]
1217|26487|1|[1217_26487]
1212|25546|1|[1212_25546]
785|5465|1|[785_5465]
209|25984|1|[209_25984]
1217|26664|1|[1217_26664]
403|7022|1|[403_7022]
212|4788|1|[212_4788]
220|6893|1|[220_6893]
210|26060|1|[210_26060]
770|6040|1|[770_6040]
766|5042|1|[766_5042]
777|6342|1|[777_6342]
169|12296|1|[169_12296]
205|6602|1|[205_6602]
98|38464|1|[98_38464]
771|3543|1|[771_3543]
793|29855|1|[793_29855]
360|26800|1|[360_26800]
1210|15257|1|[1210_15257]
1212|25538|1|[1212_25538]
209|16626|1|[209_16626]
29|40280|1|[29_40280]
1220|17726|1|[1220_17726]
767|4983|1|[767_4983]
