974|15719|1|[974_15719]
222|25938|1|[222_25938]
852|10393|1|[852_10393]
223|20269|1|[223_20269]
1049|26387|1|[1049_26387]
765|5009|1|[765_5009]
208|6921|1|[208_6921]
769|5692|1|[769_5692]
207|3638|1|[207_3638]
973|16388|1|[973_16388]
761|4953|1|[761_4953]
59|24763|1|[59_24763]
967|15576|1|[967_15576]
608|25904|1|[608_25904]
206|25764|1|[206_25764]
782|6332|1|[782_6332]
209|11388|1|[209_11388]
47|17793|1|[47_17793]
552|25945|1|[552_25945]
422|26050|1|[422_26050]
37|40231|1|[37_40231]
967|34360|1|[967_34360]
1215|25664|1|[1215_25664]
855|10225|1|[855_10225]
