863|10155|1|[863_10155]
1208|25603|1|[1208_25603]
787|2942|1|[787_2942]
774|3878|1|[774_3878]
403|26663|1|[403_26663]
765|11338|1|[765_11338]
33|40259|1|[33_40259]
322|6557|1|[322_6557]
855|10208|1|[855_10208]
792|15957|1|[792_15957]
973|21059|1|[973_21059]
771|20004|1|[771_20004]
212|12626|1|[212_12626]
1049|22811|1|[1049_22811]
1049|27252|1|[1049_27252]
213|6714|1|[213_6714]
29|40287|1|[29_40287]
777|5653|1|[777_5653]
216|19866|1|[216_19866]
238|19284|1|[238_19284]
55|40410|1|[55_40410]
852|10394|1|[852_10394]
444|26394|1|[444_26394]
395|25911|1|[395_25911]
1043|26777|1|[1043_26777]
1|26194|1|[1_26194]
218|25022|1|[218_25022]
