403|26709|1|[403_26709]
403|26387|1|[403_26387]
218|26782|1|[218_26782]
219|6738|1|[219_6738]
214|15867|1|[214_15867]
1043|19431|1|[1043_19431]
865|5058|1|[865_5058]
965|15709|1|[965_15709]
215|6788|1|[215_6788]
373|26573|1|[373_26573]
395|10815|1|[395_10815]
852|31553|1|[852_31553]
798|5634|1|[798_5634]
627|26126|1|[627_26126]
38|15638|1|[38_15638]
216|6931|1|[216_6931]
221|25889|1|[221_25889]
972|18145|1|[972_18145]
901|26601|1|[901_26601]
36|38552|1|[36_38552]
211|6560|1|[211_6560]
221|20321|1|[221_20321]
322|27239|1|[322_27239]
858|4640|1|[858_4640]
222|7034|1|[222_7034]
403|26437|1|[403_26437]
794|5985|1|[794_5985]
213|4324|1|[213_4324]
