209|6852|1|[209_6852]
971|10395|1|[971_10395]
207|6614|1|[207_6614]
857|10374|1|[857_10374]
1049|10731|1|[1049_10731]
775|3708|1|[775_3708]
360|6751|1|[360_6751]
792|3281|1|[792_3281]
213|7909|1|[213_7909]
55|40408|1|[55_40408]
212|23364|1|[212_23364]
222|6771|1|[222_6771]
328|40386|1|[328_40386]
243|15778|1|[243_15778]
969|15580|1|[969_15580]
217|15743|1|[217_15743]
403|26438|1|[403_26438]
760|5065|1|[760_5065]
208|27251|1|[208_27251]
793|5505|1|[793_5505]
771|3254|1|[771_3254]
784|3632|1|[784_3632]
627|24191|1|[627_24191]
221|23382|1|[221_23382]
213|25943|1|[213_25943]
1204|25629|1|[1204_25629]
