219|24080|1|[219_24080]
220|20016|1|[220_20016]
972|18154|1|[972_18154]
1217|26044|1|[1217_26044]
223|26249|1|[223_26249]
209|13552|1|[209_13552]
793|5511|1|[793_5511]
781|3054|1|[781_3054]
101|40266|1|[101_40266]
782|6330|1|[782_6330]
1217|6557|1|[1217_6557]
1213|25470|1|[1213_25470]
777|3196|1|[777_3196]
222|6737|1|[222_6737]
395|26016|1|[395_26016]
787|8870|1|[787_8870]
422|26710|1|[422_26710]
969|10193|1|[969_10193]
360|18404|1|[360_18404]
972|18148|1|[972_18148]
395|27195|1|[395_27195]
1209|25691|1|[1209_25691]
46|10525|1|[46_10525]
214|26158|1|[214_26158]
360|12626|1|[360_12626]
968|15616|1|[968_15616]
422|26006|1|[422_26006]
