360|23855|1|[360_23855]
794|5560|1|[794_5560]
25|40445|1|[25_40445]
218|5671|1|[218_5671]
217|6758|1|[217_6758]
790|8293|1|[790_8293]
790|19988|1|[790_19988]
24|3247|1|[24_3247]
75|40380|1|[75_40380]
783|6351|1|[783_6351]
760|5016|1|[760_5016]
970|15718|1|[970_15718]
969|10180|1|[969_10180]
24|18103|1|[24_18103]
216|26126|1|[216_26126]
37|40226|1|[37_40226]
105|40339|1|[105_40339]
1042|27206|1|[1042_27206]
779|6312|1|[779_6312]
786|6319|1|[786_6319]
787|5674|1|[787_5674]
775|5455|1|[775_5455]
771|5477|1|[771_5477]
776|5536|1|[776_5536]
403|21445|1|[403_21445]
47|40330|1|[47_40330]
974|31628|1|[974_31628]
1049|21229|1|[1049_21229]
