851|10658|1|[851_10658]
219|24234|1|[219_24234]
1209|25693|1|[1209_25693]
1203|25540|1|[1203_25540]
207|23451|1|[207_23451]
760|21058|1|[760_21058]
22|40243|1|[22_40243]
969|31568|1|[969_31568]
1220|15656|1|[1220_15656]
169|41001|1|[169_41001]
789|5665|1|[789_5665]
1043|26442|1|[1043_26442]
902|11673|1|[902_11673]
24|7814|1|[24_7814]
1220|26643|1|[1220_26643]
1217|26147|1|[1217_26147]
212|6865|1|[212_6865]
783|5259|1|[783_5259]
795|5582|1|[795_5582]
1041|26702|1|[1041_26702]
208|27521|1|[208_27521]
25|40444|1|[25_40444]
214|26103|1|[214_26103]
98|24767|1|[98_24767]
780|3168|1|[780_3168]
169|9406|1|[169_9406]
217|25925|1|[217_25925]
851|10650|1|[851_10650]
216|6736|1|[216_6736]
1217|13157|1|[1217_13157]
749|4846|1|[749_4846]
360|23761|1|[360_23761]
38|3308|1|[38_3308]
