775|5832|1|[775_5832]
1041|26253|1|[1041_26253]
767|5101|1|[767_5101]
218|26723|1|[218_26723]
1211|25452|1|[1211_25452]
322|24070|1|[322_24070]
422|23991|1|[422_23991]
218|3601|1|[218_3601]
169|4628|1|[169_4628]
169|8223|1|[169_8223]
210|6674|1|[210_6674]
901|26184|1|[901_26184]
216|6864|1|[216_6864]
205|6667|1|[205_6667]
1216|25509|1|[1216_25509]
865|10180|1|[865_10180]
769|5686|1|[769_5686]
1206|15290|1|[1206_15290]
221|6767|1|[221_6767]
207|6591|1|[207_6591]
968|15619|1|[968_15619]
328|19772|1|[328_19772]
422|3498|1|[422_3498]
768|3314|1|[768_3314]
