969|15569|1|[969_15569]
799|5196|1|[799_5196]
216|6769|1|[216_6769]
221|26430|1|[221_26430]
762|5059|1|[762_5059]
778|6339|1|[778_6339]
1214|6817|1|[1214_6817]
746|10099|1|[746_10099]
797|5240|1|[797_5240]
213|26791|1|[213_26791]
212|26195|1|[212_26195]
863|25513|1|[863_25513]
24|20195|1|[24_20195]
206|12190|1|[206_12190]
213|26638|1|[213_26638]
223|6848|1|[223_6848]
771|3009|1|[771_3009]
216|27403|1|[216_27403]
792|9592|1|[792_9592]
865|15619|1|[865_15619]
851|10661|1|[851_10661]
403|6923|1|[403_6923]
