863|10158|1|[863_10158]
207|6401|1|[207_6401]
865|4654|1|[865_4654]
224|6590|1|[224_6590]
214|22287|1|[214_22287]
746|4992|1|[746_4992]
221|26178|1|[221_26178]
970|15709|1|[970_15709]
205|9879|1|[205_9879]
422|25861|1|[422_25861]
220|6770|1|[220_6770]
55|40414|1|[55_40414]
243|20295|1|[243_20295]
212|6376|1|[212_6376]
219|26207|1|[219_26207]
1216|25515|1|[1216_25515]
214|24744|1|[214_24744]
627|26626|1|[627_26626]
238|3371|1|[238_3371]
765|5015|1|[765_5015]
221|6647|1|[221_6647]
221|7183|1|[221_7183]
1043|7907|1|[1043_7907]
221|26724|1|[221_26724]
220|19047|1|[220_19047]
759|4951|1|[759_4951]
852|10387|1|[852_10387]
