169|19297|1|[169_19297]
773|5550|1|[773_5550]
216|26020|1|[216_26020]
790|11098|1|[790_11098]
215|6667|1|[215_6667]
209|26753|1|[209_26753]
784|5519|1|[784_5519]
785|16531|1|[785_16531]
322|6699|1|[322_6699]
762|5053|1|[762_5053]
213|6715|1|[213_6715]
222|11386|1|[222_11386]
215|6775|1|[215_6775]
799|6290|1|[799_6290]
775|3338|1|[775_3338]
608|25900|1|[608_25900]
219|26029|1|[219_26029]
39|20666|1|[39_20666]
59|20145|1|[59_20145]
360|27193|1|[360_27193]
793|6304|1|[793_6304]
221|6807|1|[221_6807]
1205|25539|1|[1205_25539]
857|25476|1|[857_25476]
1217|25958|1|[1217_25958]
1213|25468|1|[1213_25468]
851|10657|1|[851_10657]
