794|5576|1|[794_5576]
221|6691|1|[221_6691]
210|16539|1|[210_16539]
901|27249|1|[901_27249]
220|18620|1|[220_18620]
221|18163|1|[221_18163]
782|3077|1|[782_3077]
215|6887|1|[215_6887]
422|26589|1|[422_26589]
214|23816|1|[214_23816]
207|6797|1|[207_6797]
1220|26081|1|[1220_26081]
1475|31538|1|[1475_31538]
777|3557|1|[777_3557]
1043|7069|1|[1043_7069]
223|6557|1|[223_6557]
55|40424|1|[55_40424]
764|5072|1|[764_5072]
214|6612|1|[214_6612]
970|19774|1|[970_19774]
180|11131|1|[180_11131]
422|26522|1|[422_26522]
216|26497|1|[216_26497]
1049|13456|1|[1049_13456]
