1042|16001|1|[1042_16001]
759|21057|1|[759_21057]
217|4325|1|[217_4325]
215|9399|1|[215_9399]
33|20045|1|[33_20045]
1475|31536|1|[1475_31536]
789|9017|1|[789_9017]
221|26180|1|[221_26180]
216|11675|1|[216_11675]
552|25957|1|[552_25957]
217|12737|1|[217_12737]
865|15562|1|[865_15562]
105|40340|1|[105_40340]
209|11389|1|[209_11389]
205|6597|1|[205_6597]
1207|25483|1|[1207_25483]
403|18724|1|[403_18724]
746|17524|1|[746_17524]
360|6743|1|[360_6743]
221|25891|1|[221_25891]
1216|25512|1|[1216_25512]
767|4987|1|[767_4987]
212|6378|1|[212_6378]
216|11813|1|[216_11813]
223|6783|1|[223_6783]
373|6728|1|[373_6728]
219|6728|1|[219_6728]
