222|26009|1|[222_26009]
969|22032|1|[969_22032]
787|5661|1|[787_5661]
788|5236|1|[788_5236]
105|15410|1|[105_15410]
1207|25480|1|[1207_25480]
222|5588|1|[222_5588]
219|3265|1|[219_3265]
223|25855|1|[223_25855]
784|5528|1|[784_5528]
208|27567|1|[208_27567]
207|4926|1|[207_4926]
866|10194|1|[866_10194]
213|27189|1|[213_27189]
47|9585|1|[47_9585]
216|26684|1|[216_26684]
214|26609|1|[214_26609]
220|23816|1|[220_23816]
749|18145|1|[749_18145]
1042|23825|1|[1042_23825]
1205|5078|1|[1205_5078]
770|3167|1|[770_3167]
212|20669|1|[212_20669]
746|4648|1|[746_4648]
223|10868|1|[223_10868]
772|5200|1|[772_5200]
1216|25518|1|[1216_25518]
206|25987|1|[206_25987]
213|5248|1|[213_5248]
1042|9082|1|[1042_9082]
792|3240|1|[792_3240]
