218|5214|1|[218_5214]
759|5026|1|[759_5026]
25|40436|1|[25_40436]
22|40240|1|[22_40240]
965|24370|1|[965_24370]
777|6348|1|[777_6348]
219|27191|1|[219_27191]
1043|26200|1|[1043_26200]
901|26191|1|[901_26191]
212|19728|1|[212_19728]
901|6789|1|[901_6789]
790|5624|1|[790_5624]
216|8404|1|[216_8404]
608|25908|1|[608_25908]
209|7577|1|[209_7577]
360|6869|1|[360_6869]
218|26450|1|[218_26450]
207|6673|1|[207_6673]
444|26523|1|[444_26523]
783|5258|1|[783_5258]
36|40216|1|[36_40216]
772|5203|1|[772_5203]
210|6689|1|[210_6689]
