746|4643|1|[746_4643]
373|27248|1|[373_27248]
865|4651|1|[865_4651]
216|26009|1|[216_26009]
783|5266|1|[783_5266]
608|6832|1|[608_6832]
422|26659|1|[422_26659]
1217|6891|1|[1217_6891]
851|10651|1|[851_10651]
968|10380|1|[968_10380]
1218|3269|1|[1218_3269]
1217|6673|1|[1217_6673]
1220|26168|1|[1220_26168]
223|26462|1|[223_26462]
46|17727|1|[46_17727]
222|6859|1|[222_6859]
212|26119|1|[212_26119]
219|20137|1|[219_20137]
791|5606|1|[791_5606]
217|15516|1|[217_15516]
798|5629|1|[798_5629]
25|40437|1|[25_40437]
965|23290|1|[965_23290]
422|25969|1|[422_25969]
206|6614|1|[206_6614]
224|8217|1|[224_8217]
216|6630|1|[216_6630]
1203|25542|1|[1203_25542]
422|27088|1|[422_27088]
208|5466|1|[208_5466]
422|25872|1|[422_25872]
