444|26230|1|[444_26230]
213|26696|1|[213_26696]
759|4960|1|[759_4960]
214|3236|1|[214_3236]
760|5008|1|[760_5008]
784|5532|1|[784_5532]
205|6739|1|[205_6739]
322|6710|1|[322_6710]
1|38412|1|[1_38412]
422|26807|1|[422_26807]
207|26748|1|[207_26748]
211|34694|1|[211_34694]
47|15403|1|[47_15403]
784|5533|1|[784_5533]
213|26682|1|[213_26682]
212|6735|1|[212_6735]
98|40354|1|[98_40354]
219|6800|1|[219_6800]
1213|25465|1|[1213_25465]
799|5178|1|[799_5178]
403|26439|1|[403_26439]
901|26725|1|[901_26725]
1216|25519|1|[1216_25519]
788|5244|1|[788_5244]
793|5512|1|[793_5512]
861|10114|1|[861_10114]
360|10851|1|[360_10851]
786|6321|1|[786_6321]
