214|6791|1|[214_6791]
75|40382|1|[75_40382]
214|26102|1|[214_26102]
1217|26073|1|[1217_26073]
222|6744|1|[222_6744]
218|26784|1|[218_26784]
221|6907|1|[221_6907]
1207|25485|1|[1207_25485]
218|25893|1|[218_25893]
25|40435|1|[25_40435]
217|3362|1|[217_3362]
764|5062|1|[764_5062]
766|5050|1|[766_5050]
608|25906|1|[608_25906]
215|26619|1|[215_26619]
783|5247|1|[783_5247]
54|40294|1|[54_40294]
779|5510|1|[779_5510]
206|25972|1|[206_25972]
974|15703|1|[974_15703]
218|19724|1|[218_19724]
395|26760|1|[395_26760]
1206|25609|1|[1206_25609]
180|12424|1|[180_12424]
219|23800|1|[219_23800]
749|21048|1|[749_21048]
219|5537|1|[219_5537]
1475|4653|1|[1475_4653]
778|5682|1|[778_5682]
219|6735|1|[219_6735]
775|5473|1|[775_5473]
