215|26100|1|[215_26100]
217|6834|1|[217_6834]
768|3244|1|[768_3244]
216|6625|1|[216_6625]
37|40229|1|[37_40229]
322|6867|1|[322_6867]
777|3252|1|[777_3252]
760|5006|1|[760_5006]
1041|13107|1|[1041_13107]
217|11270|1|[217_11270]
968|10088|1|[968_10088]
1217|26143|1|[1217_26143]
972|23217|1|[972_23217]
222|6766|1|[222_6766]
207|7030|1|[207_7030]
970|15715|1|[970_15715]
205|6598|1|[205_6598]
851|10647|1|[851_10647]
98|15095|1|[98_15095]
222|25941|1|[222_25941]
749|31551|1|[749_31551]
373|6731|1|[373_6731]
780|4272|1|[780_4272]
215|6666|1|[215_6666]
205|6608|1|[205_6608]
221|4407|1|[221_4407]
37|40232|1|[37_40232]
