38|3043|1|[38_3043]
863|10143|1|[863_10143]
217|7068|1|[217_7068]
790|4709|1|[790_4709]
785|5456|1|[785_5456]
205|6834|1|[205_6834]
209|6297|1|[209_6297]
789|5669|1|[789_5669]
798|5644|1|[798_5644]
39|3267|1|[39_3267]
866|10193|1|[866_10193]
205|6610|1|[205_6610]
769|6333|1|[769_6333]
209|6799|1|[209_6799]
444|26239|1|[444_26239]
38|40273|1|[38_40273]
39|19892|1|[39_19892]
221|25956|1|[221_25956]
422|25914|1|[422_25914]
858|25698|1|[858_25698]
210|26448|1|[210_26448]
360|27396|1|[360_27396]
776|5534|1|[776_5534]
206|15959|1|[206_15959]
214|5685|1|[214_5685]
212|25435|1|[212_25435]
